time,open,high,low,close,Plot,Volume,Volume MA
1420149600,15.59974,15.91115,15.59974,15.8195,NaN,770,NaN
1420164000,15.8195,15.89727,15.788745,15.870275,NaN,459,NaN
1420178400,15.870275,15.90919,15.799865,15.83237,NaN,838,NaN
1420192800,15.83237,15.83694,15.5416,15.6425,NaN,2996,NaN
1420207200,15.6425,16.07315,15.55229,15.79877,NaN,3457,NaN
1420221600,15.79877,15.816265,15.680375,15.763755,NaN,1090,NaN
1420408800,15.763755,16.068595,15.651055,16.001785,15.818422142857143,1868,NaN
1420423200,16.001785,16.08772,15.933045,16.05558,15.852301836734695,1018,NaN
1420437600,16.05558,16.10548,16.02475,16.05935,15.881880145772595,967,NaN
1420452000,16.05935,16.06875,15.84139,16.02009,15.901624410662222,2517,NaN
1420466400,16.02009,16.272895,15.91553,16.144935,15.936383066281905,11105,NaN
1420480800,16.144935,16.24978,16.12927,16.188125,15.972346199670204,3697,NaN
1420495200,16.188125,16.2107,16.12013,16.19519,16.004181028288745,2085,NaN
1420509600,16.19519,16.25008,16.18345,16.202855,16.032563024247498,1285,NaN
1420524000,16.202855,16.37592,16.20201,16.34868,16.077722592212144,1525,NaN
1420538400,16.34868,16.35522,16.20219,16.25522,16.103079364753267,1501,NaN
1420552800,16.25522,16.720025,16.226915,16.55605,16.1677894555028,15228,NaN
1420567200,16.55605,16.64444,16.52888,16.53597,16.220386676145257,2497,NaN
1420581600,16.53597,16.57236,16.425075,16.509995,16.261759293838793,3417,NaN
1420596000,16.509995,16.5349,16.394,16.42061,16.284452251861822,1166,2974.3
1420610400,16.42061,16.50523,16.391045,16.47864,16.312193358738703,1454,3008.5
1420624800,16.47864,16.51541,16.30235,16.37639,16.321364307490317,3320,3151.55
1420639200,16.37639,16.639235,16.35525,16.583185,16.35876726356313,6698,3444.55
1420653600,16.583185,16.656645,16.50943,16.53034,16.383277654482683,5846,3587.05
1420668000,16.53034,16.58301,16.512205,16.51983,16.40278513241373,1469,3487.65
1420682400,16.51983,16.53185,16.417005,16.4904,16.41530154206891,3082,3587.25
1420696800,16.4904,16.4904,16.36283,16.39915,16.41299417891621,598,3523.75
1420711200,16.39915,16.54829,16.3466,16.51513,16.42758501049961,1785,3562.1
1420725600,16.51513,16.66011,16.40628,16.44256,16.42972429471395,5885,3808
1420740000,16.44256,16.454935,16.30497,16.361295,16.419948681183385,2340,3799.15
1420754400,16.361295,16.43657,16.33928,16.41617,16.41940886958576,1157,3301.75
1420768800,16.41617,16.43871,16.352415,16.424425,16.420125459644936,1041,3168.95
1420783200,16.424425,16.43054,16.20483,16.25372,16.396353251124232,664,3097.9
1420797600,16.25372,16.460165,16.207875,16.40059,16.396958500963628,9445,3505.9
1420812000,16.40059,16.62757,16.378995,16.43311,16.402123000825966,10742,3966.75
1420826400,16.43311,16.53435,16.3735,16.502565,16.41647185785083,2046,3994
1421013600,16.502565,16.68285,16.47533,16.58075,16.43994016387214,4285,3446.85
1421028000,16.58075,16.65669,16.53018,16.62665,16.46661299760469,2183,3431.15
1421042400,16.62665,16.64853,16.469875,16.55878,16.47977971223259,2765,3398.55
1421056800,16.55878,16.56238,16.43063,16.52908,16.48682261048508,1087,3394.6
1421071200,16.52908,16.58843,16.46433,16.50482,16.48939366613007,2857,3464.75
1421085600,16.50482,16.64247,16.50482,16.58458,16.502991713825775,1582,3377.85
1421100000,16.58458,16.77756,16.56594,16.72283,16.534397183279236,4403,3263.1
1421114400,16.72283,16.85442,16.71356,16.79024,16.570946157096486,2374,3089.5
1421128800,16.79024,17.05201,16.72134,16.9313,16.622425277511272,1635,3097.8
1421143200,16.9313,17.09171,16.86982,17.05303,16.683940237866807,3116,3099.5
1421157600,17.05303,17.201695,16.904675,17.14758,16.75017448960012,9022,3520.7
1421172000,17.14758,17.16507,16.95022,17.054985,16.793718848228675,4791,3671
1421186400,17.054985,17.08673,16.945615,16.95345,16.816537584196006,3242,3538.85
1421200800,16.95345,16.95345,16.76999,16.80629,16.815073643596577,3959,3619.8
1421215200,16.80629,16.91596,16.55023,16.65132,16.791680265939924,3075,3715.7
1421229600,16.65132,16.98917,16.63163,16.93185,16.811704513662793,9281,4127.7
1421244000,16.93185,17.08432,16.90062,16.9662,16.83377529742525,11784,4683.7
1421258400,16.9662,17.02695,16.821775,16.848405,16.835865254935932,4374,4430.15
1421272800,16.848405,16.90395,16.75324,16.76928,16.82635307565937,2029,3994.5
1421287200,16.76928,16.85708,16.727755,16.80723,16.823621207708033,1516,3968
1421301600,16.80723,17.05584,16.69928,16.97671,16.845491035178316,3825,3945
1421316000,16.97671,17.23107,16.78887,17.0979,16.881549458724272,14093,4540.5
1421330400,17.0979,17.20934,16.99858,17.07929,16.909798107477947,22451,5524.8
1421344800,17.07929,17.134665,16.835885,16.955485,16.91632480640967,8782,5909.55
1421359200,16.955485,17.07268,16.93115,17.0502,16.93544983406543,6013,6067.35
1421373600,17.0502,17.11772,17.022855,17.03009,16.94896985777037,2319,6104.2
1421388000,17.03009,17.060505,16.891765,16.92794,16.945965592374602,2805,6024.3
