time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1609907400,27.33438,27.37866,27.29332,27.35002,27.289233974183134,27.3967333672983,27.419256058934213,27.39372732695252,27.333188480109488,602,536.8
1609909200,27.35002,27.38772,27.32916,27.33752,27.2901901331102,27.39441127446307,27.41182550812201,27.385697708816444,27.33463232007299,335,537.85
1609911000,27.33752,27.36961,27.28159,27.30697,27.290522407702078,27.390982204876284,27.402293189201828,27.374450893271238,27.325411546715326,469,547.95
1609912800,27.30697,27.34423,27.25206,27.2681,27.29007839962877,27.386163294881136,27.390093808365297,27.359257908518202,27.30630769781022,374,547.4
1609914600,27.2681,27.32108,27.25928,27.30482,27.290370312507406,27.382973361748544,27.382341643968452,27.351481064444172,27.305811798540145,396,549.35
1609916400,27.30482,27.3899,27.26544,27.33894,27.29133208849736,27.381246563248602,27.37839603997132,27.34968948380929,27.316854532360097,714,562.85
1609918200,27.33894,27.45888,27.32078,27.448,27.2944344233786,27.383864345081992,27.384723672701202,27.363733843265106,27.360569688240066,628,576.3
1609920000,27.448,27.56768,27.40322,27.54948,27.29948483083645,27.390359076647403,27.399701520637457,27.39026900851295,27.423539792160042,698,588.45
1609921800,27.54948,27.75318,27.5144,27.58448,27.30512829953276,27.397971661876916,27.41649956421587,27.418013435868243,27.477186528106696,909,623
1609923600,27.58448,27.68642,27.57314,27.64649,27.311887937165775,27.407717479058213,27.43740778565079,27.450652945029923,27.533621018737797,583,632.8
1609925400,27.64649,27.78198,27.62074,27.74098,27.320384809697146,27.42078659752652,27.46500525968254,27.492128238597076,27.602740679158533,792,653.5
1609927200,27.74098,27.9272,27.68573,27.75681,27.32902689267344,27.433963985858814,27.491532963347762,27.529939918797492,27.654097119439022,1275,698.9
1609929000,27.75681,27.85674,27.73859,27.82212,27.338791112620502,27.449185790334937,27.521586330316147,27.57167993039785,27.710104746292682,812,709.25
1609930800,27.82212,27.89325,27.73799,27.7464,27.346862575736928,27.460841249537488,27.54202393665104,27.596639940341014,27.722203164195122,619,665.8
1609932600,27.7464,27.86374,27.59776,27.59776,27.35183084156392,27.466210612300724,27.547090851500947,27.596799948863726,27.680722109463414,916,661.05
1609934400,27.59776,27.60054,27.39116,27.54498,27.355655577374534,27.469299607896772,27.546898955909953,27.58939709902605,27.635474739642277,1807,722.6
1609936200,27.54498,27.56224,27.27352,27.38356,27.356208140198802,27.465937270332194,27.53204995991814,27.559991799165186,27.551503159761516,2570,815.8
1609938000,27.38356,27.5153,27.22828,27.44198,27.357906592868133,27.464997769534854,27.523861781743765,27.543132970713017,27.514995439841012,2761,917.15
1609939800,27.44198,27.46008,27.28117,27.30488,27.35685656132619,27.4587186413178,27.503954347039787,27.50909683203973,27.444956959894007,1699,981.7
1609941600,27.30488,27.35072,27.24349,27.25529,27.354845342290027,27.45074104754063,27.481348497308897,27.472838713176913,27.381734639929338,1523,1024.1
1609943400,27.25529,27.33523,26.99262,27.26438,27.353053949373393,27.44343277116649,27.461624088462635,27.443058897008783,27.342616426619557,2885,1138.25
1609945200,27.26438,27.29918,27.06977,27.11608,27.348361395920456,27.430595407591333,27.430210989511487,27.39634762600753,27.267104284413037,1817,1212.35
1609947000,27.11608,27.18716,26.73222,26.86409,27.33877186332797,27.40837950925442,27.37874544501044,27.320310822292168,27.13276618960869,2446,1311.2
1609948800,26.86409,26.88041,26.60336,26.83342,27.32876489573732,27.385832077518952,27.329170404554947,27.250754990536144,27.032984126405793,2501,1417.55
1609950600,26.83342,26.92669,26.76768,26.906,27.32039331364351,27.367015133302523,27.290700367777223,27.20150427760241,26.99065608427053,1062,1450.85
1609952400,26.906,26.94148,26.86254,26.91702,27.31240572327433,27.349368265329876,27.256729425252022,27.160863666516352,26.96611072284702,676,1448.95
1609954200,26.91702,27.06316,26.90014,27.05778,27.307363629744145,27.33793343139537,27.238643113865475,27.14613742844259,26.99666714856468,589,1447
1609956000,27.05778,27.0642,26.92398,26.94868,27.3002609836106,27.322668590948492,27.212282830786794,27.117929224379363,26.980671432376454,681,1446.15
1609957800,26.94868,27.11306,26.93185,27.11088,27.29651086512326,27.314363156009335,27.20306439162436,27.11692219232517,27.02407428825097,386,1420
1609959600,27.11088,27.19109,27.06784,27.12953,27.29320431333864,27.307114796950145,27.196379446931235,27.11872330770729,27.059226192167312,965,1439.1
1609961400,27.12953,27.25783,27.09772,27.17044,27.290773336836885,27.301755000991317,27.194021315392032,27.126111406606245,27.096297461444873,1907,1494.85
1609963200,27.17044,27.2989,27.14982,27.27798,27.290520003434175,27.300822648011266,27.201653923083665,27.14780691994821,27.156858307629914,1036,1482.9
1609965000,27.27798,27.30572,27.14414,27.2651,27.290016637029538,27.29942175985396,27.20742174825788,27.16456307424132,27.192938871753277,900,1487.3
1609966800,27.2651,27.30687,27.13679,27.23952,27.289016703623012,27.297072671232236,27.210339771143527,27.17527120649256,27.208465914502185,370,1474.85
1609968600,27.23952,27.33883,27.23952,27.30254,27.28928449167008,27.297287076281954,27.21872161013048,27.19345246270791,27.239823943001458,332,1445.65
1609974000,27.30254,27.36638,27.26902,27.34858,27.290458660151863,27.299298563486584,27.230526918300438,27.215613539463924,27.27607596200097,446,1377.6
1609975800,27.34858,27.3511,27.2733,27.30131,27.290673538168658,27.299377443349854,27.23696174390949,27.227855890969078,27.284487308000646,318,1265
1609977600,27.30131,27.31098,27.1214,27.17066,27.28829703246235,27.29432970047339,27.23093431264499,27.219685049402067,27.24654487200043,500,1151.95
1609979400,27.17066,27.22709,27.0911,27.10768,27.284720457562106,27.287010104376396,27.21972937513181,27.203684328058912,27.20025658133362,423,1088.15
1609981200,27.10768,27.11433,26.97478,27.0567,27.280205200976717,27.277978335577323,27.2049085228471,27.182686566907638,27.152404387555745,1268,1075.4
1609983000,27.0567,27.15198,27.01822,27.02551,27.275161731650446,27.268077616535077,27.188599566224635,27.16023277163512,27.110106258370497,676,964.95
1609984800,27.02551,27.06123,26.92261,26.98931,27.269501301320734,27.257145553141545,27.170482332931485,27.1358152328301,27.069840838913663,698,909
1609986600,26.98931,27.06268,26.94865,27.0377,27.264911176542107,27.24853984517521,27.158411211755894,27.12179877099723,27.059127225942444,607,817.05
1609988400,27.0377,27.11484,26.99323,27.11276,27.261898281957116,27.243215145364417,27.154261101596266,27.120507517997627,27.077004817294963,380,711
1609990200,27.11276,27.11968,27.0636,27.09849,27.25866247439361,27.237539649467774,27.14919100145115,27.11736215828368,27.084166544863308,194,667.6
1609992000,27.09849,27.12076,27.07908,27.0917,27.255356286781854,27.231820447527863,27.143964546773773,27.113696135671724,27.08667769657554,181,642.85
1609993800,27.0917,27.11818,27.07028,27.09735,27.252227449419838,27.226547096644417,27.13972686070343,27.111360973432905,27.09023513105036,183,622.55
1609995600,27.09735,27.11496,27.05685,27.09686,27.249150866263008,27.221461328148557,27.135829873366756,27.109289405799633,27.09244342070024,228,599.9
1609997400,27.09686,27.12614,27.01252,27.07902,27.245781938218197,27.215875393711357,27.130665339424322,27.104965204971112,27.087968947133493,592,610.2
1609999200,27.07902,27.21317,27.06554,27.20622,27.244998533501004,27.215496750820716,27.137533944931203,27.119430175689523,27.12738596475566,598,591.85
1610001000,27.20622,27.35932,27.19506,27.29907,27.246069255609896,27.218774133141473,27.15221904084655,27.145093007733877,27.184613976503773,953,544.15
