time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1546380000,1.27571,1.27571,1.2734,1.27542,NaN,NaN,NaN,NaN,NaN,2470,NaN
1546387200,1.27542,1.27542,1.27418,1.2745,NaN,NaN,NaN,NaN,NaN,7284,NaN
1546394400,1.2745,1.2745,1.27238,1.27309,NaN,NaN,NaN,NaN,NaN,5380,NaN
1546401600,1.27309,1.27572,1.27286,1.27554,NaN,NaN,NaN,NaN,NaN,6350,NaN
1546408800,1.27554,1.27732,1.27474,1.27523,NaN,NaN,NaN,NaN,1.274756,10746,NaN
1546416000,1.27523,1.2761,1.2688,1.26892,NaN,NaN,NaN,NaN,1.2728106666666668,25856,NaN
1546423200,1.26892,1.27034,1.26594,1.26644,NaN,NaN,NaN,NaN,1.270687111111111,15111,NaN
1546430400,1.26644,1.26664,1.26026,1.26098,NaN,NaN,NaN,NaN,1.2674514074074075,21739,NaN
1546437600,1.26098,1.26264,1.25954,1.25996,NaN,NaN,NaN,NaN,1.2649542716049382,25844,NaN
1546444800,1.25996,1.2615,1.25813,1.25871,NaN,NaN,NaN,NaN,1.2628728477366256,22985,NaN
1546452000,1.25871,1.26118,1.2586,1.26112,NaN,NaN,NaN,NaN,1.2622885651577505,10469,NaN
1546459200,1.26112,1.26166,1.25975,1.26098,NaN,NaN,NaN,NaN,1.2618523767718337,7743,NaN
1546466400,1.26098,1.26098,1.2456,1.25153,NaN,NaN,NaN,1.26634,1.2584115845145558,10876,NaN
1546473600,1.25153,1.25578,1.25147,1.25482,NaN,NaN,NaN,1.2646942857142858,1.2572143896763706,10178,NaN
1546480800,1.25482,1.25598,1.2541,1.25493,NaN,NaN,NaN,1.2632993877551022,1.2564529264509137,8327,NaN
1546488000,1.25493,1.25532,1.2541,1.25456,NaN,NaN,NaN,1.2620509037900876,1.2558219509672757,6907,NaN
1546495200,1.25456,1.25662,1.2542,1.25522,NaN,NaN,NaN,1.2610750603915035,1.2556213006448504,12750,NaN
1546502400,1.25522,1.25884,1.25382,1.2581,NaN,NaN,NaN,1.260650051764146,1.2564475337632337,23719,NaN
1546509600,1.2581,1.2586,1.25512,1.25589,NaN,NaN,NaN,1.2599700443692678,1.2562616891754892,15375,NaN
1546516800,1.25589,1.26,1.2551,1.25902,NaN,NaN,NaN,1.2598343237450866,1.2571811261169927,19593,13485.1
1546524000,1.25902,1.26072,1.25772,1.26008,NaN,NaN,1.2626209523809524,1.2598694203529315,1.2581474174113285,33402,15031.7
1546531200,1.26008,1.26474,1.25955,1.26426,NaN,NaN,1.2627699567099566,1.2604966460167983,1.2601849449408857,30823,16208.65
1546538400,1.26426,1.26464,1.26243,1.26317,NaN,NaN,1.2628063242817786,1.2608785537286842,1.2611799632939238,15277,16703.5
1546545600,1.26317,1.26407,1.26292,1.26348,NaN,NaN,1.2628675675288896,1.2612501889103007,1.261946642195949,10045,16888.25
1546552800,1.26348,1.26418,1.2626,1.26285,NaN,NaN,1.2628659704808087,1.2614787333516864,1.262247761463966,4608,16581.35
1546560000,1.26285,1.26462,1.26158,1.26415,NaN,NaN,1.2629827004370988,1.261860342872874,1.2628818409759774,12848,15930.95
1546567200,1.26415,1.26442,1.26282,1.26422,NaN,NaN,1.2630951822155443,1.2621974367481779,1.263327893983985,6214,15486.1
1546574400,1.26422,1.26434,1.26332,1.26342,NaN,NaN,1.2631247111050403,1.2623720886412952,1.2633585959893232,6801,14739.2
1546581600,1.26342,1.26512,1.26282,1.26502,NaN,NaN,1.2632970100954912,1.2627503616925388,1.2639123973262154,9604,13927.2
1546588800,1.26502,1.2682,1.26492,1.2672,NaN,NaN,1.2636518273595374,1.2633860243078905,1.2650082648841436,15453,13550.6
1546596000,1.2672,1.26948,1.26659,1.26676,NaN,NaN,1.2639343885086705,1.2638680208353348,1.2655921765894291,12005,13627.4
1546603200,1.26676,1.2676,1.26356,1.26438,NaN,NaN,1.2639748986442458,1.2639411607160012,1.265188117726286,17764,14128.45
1546610400,1.26438,1.27228,1.26174,1.27228,NaN,NaN,1.2647299078584053,1.265132423470858,1.2675520784841907,31210,15145.15
1546617600,1.27228,1.2744,1.27088,1.27258,NaN,NaN,1.2654435525985503,1.2661963629750213,1.269228052322794,22325,15752.5
1546624800,1.27258,1.27438,1.27192,1.27426,NaN,NaN,1.2662450478168639,1.2673483111214467,1.2709053682151958,12460,15959.15
1546632000,1.27426,1.27444,1.27228,1.27279,NaN,NaN,1.2668400434698763,1.2681256952469544,1.2715335788101305,8775,16052.55
1546812000,1.27279,1.274,1.2716,1.27318,NaN,NaN,1.267416403154433,1.2688477387831039,1.2720823858734203,5477,15688.9
1546819200,1.27318,1.27452,1.27292,1.2742,NaN,NaN,1.2680330937767572,1.2696123475283747,1.2727882572489468,5631,14784.5
1546826400,1.2742,1.27499,1.27393,1.2749,NaN,NaN,1.2686573579788702,1.2703677264528925,1.273492171499298,3558,14193.65
1546833600,1.2749,1.27512,1.27434,1.27494,NaN,NaN,1.2692285072535183,1.2710209083881936,1.2739747809995319,4085,13418.25
1546840800,1.27494,1.27515,1.27402,1.27492,NaN,NaN,1.2697459156850166,1.2715779214755945,1.2742898539996879,7964,12146.35
1546848000,1.27492,1.27656,1.27201,1.27509,NaN,NaN,1.2702317415318334,1.272079646979081,1.2745565693331253,12644,11237.4
1546855200,1.27509,1.27563,1.27271,1.27549,NaN,NaN,1.2707097650289394,1.2725668402677837,1.2748677128887502,8608,10903.95
1546862400,1.27549,1.27682,1.27471,1.27656,NaN,NaN,1.2712416045717632,1.2731372916581003,1.2754318085925,12135,11008.45
1546869600,1.27656,1.27873,1.27584,1.27716,NaN,NaN,1.2717796405197848,1.2737119642783716,1.2760078723950001,18205,11688.3
1546876800,1.27716,1.2777,1.27524,1.2774,NaN,NaN,1.2722905822907133,1.2742388265243185,1.2764719149300001,14046,11748.2
1546884000,1.2774,1.27796,1.27648,1.27701,NaN,NaN,1.2727196202642848,1.2746347084494158,1.27665127662,8245,11849.75
1546891200,1.27701,1.27816,1.27629,1.27765,NaN,NaN,1.2731678366038952,1.2750654643852135,1.2769841844133334,5213,11770.35
1546898400,1.27765,1.27896,1.27755,1.27852,NaN,NaN,1.273654396912632,1.2755589694730403,1.2774961229422224,1836,11381.95
1546905600,1.27852,1.27868,1.2764,1.27649,NaN,1.2675874,1.2739121790114836,1.2756919738340344,1.2771607486281482,5982,10908.4
1546912800,1.27649,1.27744,1.2757,1.27582,NaN,1.2679102470588235,1.274085617283167,1.2757102632863153,1.2767138324187655,5506,10583.45
1546920000,1.27582,1.2764,1.27546,1.27636,NaN,1.2682416099192617,1.2742923793483336,1.2758030828168416,1.276595888279177,3888,9889.65
1546927200,1.27636,1.27979,1.27598,1.2763,NaN,1.2685576252165456,1.274474890316667,1.2758740709858643,1.2764972588527848,12695,8963.9
1546934400,1.2763,1.27868,1.27446,1.27672,NaN,1.2688777183453086,1.27467899119697,1.2759949179878836,1.2765715059018565,13084,8501.85
1546941600,1.27672,1.27804,1.27448,1.27735,NaN,1.2692099646847084,1.2749218101790636,1.2761885011324716,1.276831003934571,12741,8515.9
1546948800,1.27735,1.2779,1.27286,1.27359,NaN,1.2693817307755042,1.2748007365264213,1.2758172866849757,1.275750669289714,11656,8659.95
1546956000,1.27359,1.27472,1.27116,1.27308,NaN,1.2695267609411707,1.2746443059331103,1.2754262457299792,1.2748604461931428,17806,9276.4
1546963200,1.27308,1.27398,1.27081,1.27236,NaN,1.2696378683552425,1.274436641757373,1.2749882106256964,1.2740269641287618,11291,9559.4
1546970400,1.27236,1.27261,1.27074,1.27188,NaN,1.2697257950864094,1.2742042197794299,1.2745441805363111,1.2733113094191746,6019,9682.45
1546977600,1.27188,1.2721,1.27121,1.27152,NaN,1.269796156063413,1.2739601997994816,1.2741121547454095,1.2727142062794496,3462,9651.3
1546984800,1.27152,1.27398,1.27106,1.27396,NaN,1.2699594440609263,1.2739601816358923,1.2740904183532082,1.2731294708529663,3111,9408.65
1546992000,1.27396,1.27498,1.27305,1.2738,NaN,1.2701100540977528,1.2739456196689931,1.2740489300170357,1.2733529805686443,7674,9160.15
1546999200,1.2738,1.27428,1.27326,1.27362,NaN,1.2702476990350957,1.2739160178809028,1.2739876543003164,1.273441987045763,4905,8975
1547006400,1.27362,1.27494,1.27334,1.27426,NaN,1.2704050441709742,1.2739472889826389,1.2740265608288426,1.2737146580305085,4410,8588.75
1547013600,1.27426,1.2748,1.27298,1.27324,NaN,1.2705162189093673,1.2738829899842172,1.2739141949961508,1.2735564386870057,7919,8074.45
1547020800,1.27324,1.27772,1.27322,1.27528,NaN,1.2707030338540979,1.2740099908947429,1.2741093099967007,1.2741309591246706,17123,8228.3
1547028000,1.27528,1.27532,1.27155,1.27349,NaN,1.2708123266441333,1.2739627189952207,1.2740208371400292,1.2739173060831137,11750,8403.55
1547035200,1.27349,1.27565,1.27233,1.27372,NaN,1.2709263530502457,1.2739406536320188,1.2739778604057392,1.2738515373887425,13538,8819.8
1547042400,1.27372,1.2804,1.27344,1.2743,NaN,1.2710586529306283,1.2739733214836535,1.2740238803477766,1.2740010249258282,32078,10331.9
1547049600,1.2743,1.27798,1.27382,1.27754,NaN,1.271312823403937,1.2742975649851396,1.274526183155237,1.2751806832838855,20054,11035.5
1547056800,1.27754,1.27985,1.27722,1.27944,NaN,1.2716315362116257,1.2747650590773996,1.275228156990203,1.2766004555225903,20738,11797.1
1547064000,1.27944,1.28034,1.27879,1.27897,NaN,1.2719193191052875,1.2751473264339996,1.2757627059916026,1.277390303681727,6361,11920.75
1547071200,1.27897,1.28007,1.27861,1.27996,NaN,1.272234639924688,1.275584842212727,1.2763623194213736,1.2782468691211513,3314,11451.7
1547078400,1.27996,1.28021,1.27795,1.2785,NaN,1.2724803403197982,1.2758498565570244,1.2766677023611774,1.2783312460807674,9268,11260.9
