time,open,high,low,close,Plot,Volume,Volume MA
1579107600,1.30282,1.3038,1.30272,1.30332,1.3020703613695679,1305,1256.05
1579111200,1.30332,1.30392,1.30269,1.30282,1.302177452602487,712,1285.45
1579114800,1.30282,1.3033,1.30242,1.30254,1.3022292450878459,765,1318.05
1579118400,1.30254,1.30319,1.30228,1.30306,1.3023479243610108,463,1317.45
1579122000,1.30306,1.30391,1.30278,1.30386,1.3025639351665805,302,1316.95
1579125600,1.30386,1.30588,1.30381,1.30454,1.3028462301427832,241,1314.45
1579129200,1.30454,1.30471,1.30378,1.30398,1.3030081972652428,246,1315.65
1579132800,1.30398,1.30472,1.30379,1.30416,1.3031727405130653,442,1329.15
1579136400,1.30416,1.30445,1.30398,1.30445,1.3033552061540559,304,1332.5
1579140000,1.30445,1.30453,1.30402,1.30448,1.3035158909891909,233,1312.7
1579143600,1.30448,1.3051,1.30432,1.30476,1.3036936208478778,412,1275.65
1579147200,1.30476,1.30526,1.30456,1.30476,1.3038459607267523,312,1155.35
1579150800,1.30476,1.30517,1.30464,1.30484,1.3039879663372163,312,1008.2
1579154400,1.30484,1.30488,1.30352,1.30414,1.3040096854318997,503,956.35
1579158000,1.30414,1.30487,1.30343,1.30374,1.3039711589416283,1297,907.4
1579161600,1.30374,1.3065,1.30254,1.30508,1.3041295648071098,2929,983.2
1579165200,1.30508,1.30624,1.30471,1.30537,1.3043067698346655,1893,964.1
1579168800,1.30537,1.30646,1.30492,1.30618,1.3045743741439988,1385,899.2
1579172400,1.30618,1.30644,1.3052,1.30608,1.3047894635519988,1066,834.7
1579176000,1.30608,1.30748,1.30583,1.3066,1.3050481116159989,1495,830.85
1579179600,1.3066,1.3071,1.30492,1.30496,1.3050355242422849,2414,886.3
1579183200,1.30496,1.30602,1.3043,1.30506,1.3050390207791014,2824,991.9
1579186800,1.30506,1.30707,1.30317,1.30633,1.3052234463820869,3610,1134.15
1579190400,1.30633,1.30816,1.30582,1.30761,1.3055643826132175,2785,1250.25
1579194000,1.30761,1.30832,1.30679,1.30742,1.3058294708113292,1231,1296.7
1579197600,1.30742,1.30784,1.30625,1.30655,1.305932403552568,1037,1336.5
1579201200,1.30655,1.30687,1.30633,1.30676,1.3060506316164868,648,1356.6
1579204800,1.30676,1.30777,1.30671,1.30758,1.3062691128141315,482,1358.6
1579208400,1.30758,1.30791,1.30728,1.30782,1.3064906681263984,219,1354.35
1579212000,1.30782,1.30782,1.30719,1.30768,1.30666057267977,80,1346.7
1579215600,1.30768,1.30798,1.30763,1.30767,1.3068047765826598,152,1333.7
1579219200,1.30767,1.30786,1.30714,1.30758,1.3069155227851368,370,1336.6
1579222800,1.30758,1.30776,1.3064,1.30678,1.30689616238726,511,1346.55
1579226400,1.30678,1.30806,1.30678,1.30746,1.3069767106176513,574,1350.1
1579230000,1.30746,1.30757,1.3073,1.30746,1.3070457519579868,194,1294.95
1579233600,1.30746,1.30756,1.30695,1.30715,1.3070606445354171,196,1158.3
1579237200,1.30715,1.30757,1.30696,1.30749,1.3071219810303576,253,1076.3
1579240800,1.30749,1.30906,1.30728,1.3088,1.3073616980260208,684,1041.25
1579244400,1.3088,1.30896,1.3075,1.30816,1.3074757411651607,1215,1048.7
1579248000,1.30816,1.31003,1.30769,1.30936,1.3077449209987093,2384,1093.15
1579251600,1.30936,1.3119,1.30404,1.30552,1.307427075141751,6312,1288.05
1579255200,1.30552,1.30668,1.30405,1.30462,1.307026064407215,2698,1281.75
1579258800,1.30462,1.30462,1.30266,1.30368,1.3065480552061841,2210,1211.75
1579262400,1.30368,1.306,1.30328,1.30519,1.3063540473195865,1874,1166.2
1579266000,1.30519,1.30564,1.30448,1.30454,1.3060948977025026,2197,1214.5
1579269600,1.30454,1.3049,1.30262,1.3032,1.3056813408878596,2219,1273.6
1579273200,1.3032,1.3033,1.30164,1.30302,1.305301149332451,2547,1368.55
1579276800,1.30302,1.30324,1.30188,1.30284,1.3049495565706724,1635,1426.2
1579280400,1.30284,1.30298,1.30176,1.30241,1.3045867627748622,737,1452.1
1579284000,1.30241,1.30249,1.30168,1.3018,1.3041886538070246,563,1476.25
1579287600,1.3018,1.3022,1.30142,1.30171,1.303834560406021,566,1496.95
1579291200,1.30171,1.30207,1.30136,1.30154,1.3035067660623036,485,1502.7
1579294800,1.30154,1.30154,1.30066,1.30089,1.3031329423391174,438,1499.05
1579471200,1.30089,1.30089,1.29938,1.30016,1.302708236290672,110,1475.85
1579474800,1.30016,1.30079,1.3001,1.30059,1.3024056311062904,298,1481.05
1579478400,1.30059,1.30091,1.29994,1.30005,1.3020691123768204,450,1493.75
1579482000,1.30005,1.30053,1.29992,1.30017,1.3017978106087031,334,1497.8
1579485600,1.30017,1.30043,1.30004,1.30038,1.3015952662360313,290,1478.1
1579489200,1.30038,1.30063,1.30016,1.30043,1.301428799630884,202,1427.45
1579492800,1.30043,1.30048,1.30005,1.30016,1.3012475425407577,98,1313.15
1579496400,1.30016,1.30023,1.29938,1.29945,1.3009907507492209,204,1007.75
1579500000,1.29945,1.29972,1.29858,1.29954,1.3007835006421895,388,892.25
1579503600,1.29954,1.30018,1.29746,1.29771,1.3003444291218766,1360,849.75
1579507200,1.29771,1.29854,1.29705,1.29736,1.2999180821044656,1703,841.2
1579510800,1.29736,1.29846,1.29621,1.29846,1.2997097846609706,1511,806.9
1579514400,1.29846,1.29914,1.29771,1.29852,1.299539815423689,1079,749.9
1579518000,1.29852,1.3004,1.29834,1.29972,1.299565556077448,1381,691.6
1579521600,1.29972,1.29972,1.29854,1.2991,1.299499048066384,1017,660.7
1579525200,1.2991,1.30085,1.2988,1.30012,1.299587755485472,1209,684.3
1579528800,1.30012,1.30014,1.29906,1.29983,1.2996223618446903,814,696.85
1579532400,1.29983,1.2999,1.29825,1.29967,1.2996291672954488,1340,735.55
1579536000,1.29967,1.30006,1.29953,1.29964,1.2996307148246704,762,749.4
1579539600,1.29964,1.3003,1.29964,1.29998,1.2996806127068603,389,746.95
1579543200,1.29998,1.3,1.29974,1.29981,1.2996990966058803,133,748.1
1579546800,1.29981,1.30044,1.29974,1.30031,1.299786368519326,292,747.8
1579550400,1.30031,1.30079,1.30022,1.30068,1.2999140301594223,737,762.15
1579554000,1.30068,1.30136,1.30054,1.30105,1.300076311565219,462,768.55
1579557600,1.30105,1.30123,1.30081,1.30086,1.300188267055902,27,755.4
1579561200,1.30086,1.3009,1.30029,1.30041,1.300219943190773,199,755.25
1579564800,1.30041,1.30048,1.29982,1.29982,1.3001628084492343,365,768.6
