time,open,high,low,close,Plot,Volume,Volume MA
1645999200,1.34137,1.34137,1.33232,1.33358,NaN,148,NaN
1645999500,1.33358,1.33544,1.33334,1.3346,NaN,502,NaN
1645999800,1.3346,1.33518,1.33301,1.33406,NaN,347,NaN
1646000100,1.33406,1.33456,1.33299,1.33414,NaN,401,NaN
1646000400,1.33414,1.33527,1.33376,1.3338,NaN,137,NaN
1646000700,1.3338,1.33384,1.33331,1.33331,NaN,280,NaN
1646001000,1.33331,1.33336,1.33291,1.33298,1.3337814285714287,1316,NaN
1646001300,1.33298,1.33364,1.33292,1.33338,1.333724081632653,455,NaN
1646001600,1.33338,1.33338,1.33324,1.33324,1.3336549271137026,97,NaN
1646001900,1.33324,1.33562,1.33298,1.33421,1.3337342232403167,260,NaN
1646002200,1.33421,1.33589,1.33414,1.3342,1.3338007627774142,117,NaN
1646002500,1.3342,1.33516,1.33414,1.3342,1.3338577966663547,213,NaN
1646002800,1.3342,1.33526,1.33396,1.33496,1.334015254285447,1027,NaN
1646003100,1.33496,1.33501,1.33408,1.33484,1.334133075101812,1044,NaN
1646003400,1.33484,1.33484,1.33406,1.33409,1.3341269215158387,632,NaN
1646003700,1.33409,1.3345,1.33392,1.33448,1.33417736129929,763,NaN
1646004000,1.33448,1.33625,1.33442,1.33602,1.3344405953993914,1307,NaN
1646004300,1.33602,1.33636,1.33462,1.33472,1.3344805103423358,898,NaN
1646004600,1.33472,1.33648,1.33461,1.33644,1.3347604374362878,1292,NaN
1646004900,1.33644,1.337,1.3363,1.33642,1.3349975178025326,650,594.3
1646005200,1.33642,1.3367,1.33602,1.33664,1.3352321581164566,521,612.95
1646005500,1.33664,1.33672,1.33634,1.33671,1.3354432783855343,222,598.95
1646005800,1.33671,1.33715,1.33671,1.33699,1.3356642386161721,451,604.15
1646006100,1.33699,1.33751,1.33699,1.33726,1.3358922045281478,483,608.25
1646006400,1.33726,1.33788,1.33654,1.33756,1.3361304610241267,1124,657.6
1646006700,1.33756,1.33762,1.33675,1.33749,1.336324680877823,964,691.8
1646007000,1.33749,1.33769,1.33704,1.33719,1.336448297895277,1194,685.7
1646007300,1.33719,1.33742,1.337,1.3373,1.3365699696245232,965,711.2
1646007600,1.3373,1.33742,1.33662,1.33676,1.3365971168210198,829,747.8
1646007900,1.33676,1.33705,1.33676,1.3369,1.3366403858465883,485,759.05
1646008200,1.3369,1.3374,1.3369,1.33706,1.3367003307256469,540,780.2
1646008500,1.33706,1.33727,1.3368,1.33682,1.3367174263362689,721,805.6
1646008800,1.33682,1.33737,1.33678,1.33734,1.3368063654310876,551,781.8
1646009100,1.33734,1.33816,1.33723,1.33812,1.3369940275123608,542,756.7
1646009400,1.33812,1.33816,1.33728,1.33732,1.337040595010595,824,766.3
1646009700,1.33732,1.33762,1.33681,1.33698,1.33703193858051,903,773.3
1646010000,1.33698,1.33728,1.3366,1.33706,1.3370359473547229,1539,784.9
1646010300,1.33706,1.33756,1.33706,1.33732,1.3370765263040483,911,785.55
1646010600,1.33732,1.33775,1.33691,1.33758,1.3371484511177556,1388,790.35
1646010900,1.33758,1.338,1.3371,1.33741,1.3371858152437905,1511,833.4
1646011200,1.33741,1.3376,1.33668,1.33683,1.3371349844946774,826,848.65
1646011500,1.33683,1.33693,1.33636,1.33642,1.3370328438525807,846,879.85
1646011800,1.33642,1.33646,1.33588,1.33594,1.3368767233022123,955,905.05
1646012100,1.33594,1.33619,1.3356,1.3356,1.3366943342590392,1144,938.1
1646012400,1.3356,1.33662,1.33554,1.33628,1.336635143650605,1441,953.95
1646012700,1.33628,1.33668,1.33586,1.33664,1.336635837414804,981,954.8
1646013000,1.33664,1.33712,1.33657,1.33677,1.3366550034984035,972,943.7
1646013300,1.33677,1.33716,1.33623,1.3363,1.3366042887129173,829,936.9
1646013600,1.3363,1.33662,1.3362,1.33632,1.3365636760396435,649,927.9
