time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1609765200,1.36543,1.36572,1.36142,1.3625,NaN,NaN,1.3672287078922207,1.3668102357075194,1.3653441967455198,2521,1301.4
1609767000,1.3625,1.36381,1.36234,1.36262,NaN,NaN,1.3668097344474734,1.3662116306064451,1.36443613116368,2150,1388.35
1609768800,1.36262,1.36318,1.36194,1.36264,NaN,NaN,1.3664306676795213,1.3657013976626673,1.3638374207757866,1933,1463.85
1609770600,1.36264,1.36318,1.36022,1.3608,NaN,NaN,1.3659187887995647,1.365001197996572,1.3628249471838578,3061,1593.95
1609772400,1.3608,1.36083,1.35666,1.35669,NaN,NaN,1.3650798079996043,1.3638138839970617,1.3607799647892385,2547,1698
1609774200,1.35669,1.35852,1.35617,1.3578,NaN,NaN,1.3644180072723675,1.362954757711767,1.3597866431928256,3107,1827
1609776000,1.3578,1.35962,1.35706,1.35913,NaN,NaN,1.3639372793385158,1.3624083637529432,1.3595677621285505,2323,1897.5
1609777800,1.35913,1.35916,1.35496,1.35504,NaN,NaN,1.363128435762287,1.3613557403596657,1.3580585080857004,2141,1972.15
1609779600,1.35504,1.35584,1.35419,1.35558,NaN,NaN,1.3624422143293518,1.3605306345939991,1.3572323387238003,1629,2001.1
1609781400,1.35558,1.35713,1.35467,1.35664,NaN,NaN,1.3619147402994107,1.3599748296519993,1.3570348924825335,1668,2004.5
1609783200,1.35664,1.35687,1.35584,1.35584,NaN,NaN,1.3613624911812825,1.3593841397017137,1.3566365949883556,1121,1926.1
1609785000,1.35584,1.35665,1.35518,1.35634,NaN,NaN,1.360905901073893,1.358949262601469,1.3565377299922372,907,1880.8
1609786800,1.35634,1.35645,1.35519,1.35578,NaN,NaN,1.3604399100671756,1.3584965108012592,1.3562851533281581,1063,1856.3
1609788600,1.35578,1.35674,1.35528,1.35665,NaN,NaN,1.3600953727883414,1.3582327235439364,1.3564067688854387,691,1786.4
1609790400,1.35665,1.35678,1.35516,1.35556,NaN,NaN,1.3596830661712194,1.3578509058948027,1.3561245125902925,971,1766.05
1609792200,1.35556,1.35681,1.35534,1.35681,NaN,NaN,1.359421878337472,1.3577022050526881,1.3563530083935285,875,1740.15
1609794000,1.35681,1.3578,1.35658,1.35688,NaN,NaN,1.359190798488611,1.3575847471880185,1.3565286722623524,513,1698.7
1609795800,1.35688,1.35794,1.3555,1.35724,NaN,NaN,1.3590134531714644,1.35753549758973,1.356765781508235,582,1662.8
1609797600,1.35724,1.35734,1.35689,1.35734,NaN,NaN,1.3588613210649676,1.3575075693626257,1.3569571876721567,73,1563.15
1609799400,1.35734,1.35769,1.35719,1.35748,NaN,1.3638664,1.358735746422698,1.3575036308822506,1.3571314584481045,43,1495.95
1609801200,1.35748,1.35786,1.35649,1.35651,NaN,1.3635779137254902,1.3585334058388163,1.3573616836133577,1.3569243056320697,264,1383.1
1609803000,1.35651,1.35712,1.35636,1.35712,NaN,1.3633246622068436,1.3584049143989239,1.357327157382878,1.3569895370880465,246,1287.9
1609804800,1.35712,1.35746,1.3562,1.35733,NaN,1.3630895774144183,1.3583071949081127,1.3573275634710382,1.3571030247253644,582,1220.35
1609806600,1.35733,1.35773,1.35661,1.35714,NaN,1.3628562606530685,1.3582010862801024,1.3573007686894614,1.3571153498169095,609,1097.75
1609808400,1.35714,1.3579,1.35682,1.35772,NaN,1.3626548386666737,1.3581573511637295,1.3573606588766811,1.3573168998779397,837,1012.25
1609810200,1.35772,1.35777,1.35694,1.35696,NaN,1.3624315116601375,1.358048501057936,1.357303421894298,1.3571979332519597,677,890.75
1609812000,1.35696,1.35795,1.35677,1.3579,NaN,1.3622538053205242,1.3580350009617599,1.3573886473379697,1.3574319555013066,558,802.5
1609813800,1.3579,1.35889,1.35788,1.3586,NaN,1.3621105188373663,1.3580863645106909,1.3575616977182599,1.3578213036675377,550,722.95
1609815600,1.3586,1.35958,1.35856,1.3591,NaN,1.3619924592751167,1.3581785131915372,1.35778145518708,1.3582475357783586,645,673.75
1609817400,1.3591,1.35942,1.3579,1.35856,NaN,1.3618578530290337,1.3582131938104882,1.35789267587464,1.3583516905189057,763,628.5
1609819200,1.35856,1.35882,1.35807,1.3585,NaN,1.3617261725180911,1.3582392671004437,1.357979436463977,1.3584011270126037,676,606.25
1609821000,1.3585,1.35901,1.3581,1.3587,NaN,1.3616074990860092,1.3582811519094944,1.3580823741119803,1.3585007513417358,446,583.2
1609822800,1.3587,1.3596,1.35868,1.35944,NaN,1.361522499121852,1.358386501735904,1.3582763206674118,1.3588138342278238,459,553
1609824600,1.35944,1.36026,1.35932,1.35976,NaN,1.3614533815092302,1.3585113652144583,1.3584882748577816,1.3591292228185492,707,553.8
1609826400,1.35976,1.36018,1.35903,1.35948,NaN,1.3613759939990644,1.3585994229222347,1.3586299498780985,1.3592461485456995,631,536.8
1609828200,1.35948,1.36126,1.35922,1.36066,NaN,1.3613479158030226,1.3587867481111224,1.35891995703837,1.3597174323637997,978,541.95
1609830000,1.36066,1.36093,1.35894,1.36025,NaN,1.3613048602813353,1.3589197710101113,1.3591099631757457,1.3598949549091999,1304,581.5
1609831800,1.36025,1.36076,1.3561,1.35697,NaN,1.3611348657604987,1.3587425191001012,1.358804254150639,1.3589199699394665,1470,625.9
1609833600,1.35697,1.35938,1.3567,1.3585,NaN,1.3610315376914595,1.358720471909183,1.3587607892719764,1.3587799799596443,2749,759.7
1609835400,1.3585,1.35875,1.35544,1.35596,NaN,1.3608326538604218,1.358469519917439,1.358360676518837,1.3578399866397628,1830,849.05
1609837200,1.35596,1.35839,1.35567,1.3583,NaN,1.3607333341011896,1.3584541090158537,1.3583520084447174,1.3579933244265086,1514,911.55
1609839000,1.3583,1.35896,1.357,1.35729,NaN,1.360598301391339,1.3583482809235035,1.358200292952615,1.3577588829510057,1440,971.25
1609840800,1.35729,1.3594,1.35706,1.35914,NaN,1.3605411131014826,1.358420255385003,1.3583345368165272,1.3582192553006704,1258,1005.05
1609842600,1.35914,1.35934,1.35791,1.3586,NaN,1.3604649910190716,1.3584365958045483,1.358372460128452,1.358346170200447,1230,1036.1
1609844400,1.3586,1.36076,1.35828,1.35978,NaN,1.3604381286261669,1.3585587234586802,1.3585735372529588,1.3588241134669645,1536,1071.05
1609846200,1.35978,1.36032,1.359,1.359,NaN,1.3603817314251407,1.3585988395078912,1.3586344605025362,1.3588827423113097,1267,1100.55
1609848000,1.359,1.35936,1.35718,1.35736,NaN,1.3602632321535666,1.3584862177344466,1.3584523947164595,1.358375161540873,1453,1145.3
1609849800,1.35736,1.35884,1.35692,1.35842,NaN,1.3601909485397012,1.358480197940406,1.3584477668998225,1.3583901076939153,1910,1213.3
1609851600,1.35842,1.35937,1.35706,1.35772,NaN,1.360094048596968,1.3584110890367327,1.3583438001998478,1.3581667384626102,1733,1267.7
1609853400,1.35772,1.35784,1.35594,1.35672,NaN,1.3599617329657143,1.358257353669757,1.3581118287427267,1.3576844923084068,1795,1319.3
1609855200,1.35672,1.35834,1.3564,1.35778,NaN,1.3598761748101962,1.3582139578815973,1.358064424636623,1.3577163282056046,1343,1352.65
1609857000,1.35778,1.3602,1.3574,1.36,NaN,1.3598810306999924,1.3583763253469066,1.3583409354028197,1.3584775521370698,2461,1453.4
1609858800,1.36,1.36042,1.35724,1.35812,NaN,1.3598119706725418,1.3583530230426424,1.358309373202417,1.3583583680913798,2752,1568.05
1609860600,1.35812,1.36024,1.35754,1.35936,NaN,1.3597942463324422,1.358444566402402,1.358459462744929,1.3586922453942532,2490,1657.2
1609862400,1.35936,1.3621,1.3593,1.36108,NaN,1.3598446680448955,1.358684151274911,1.358833825209939,1.3594881635961689,1775,1714.4
1609864200,1.36108,1.36241,1.36102,1.36178,NaN,1.359920563415684,1.358965592068101,1.359254707322805,1.3602521090641126,1764,1753.7
1609866000,1.36178,1.36421,1.36178,1.36332,NaN,1.3600538746542845,1.3593614473346372,1.359835463419547,1.3612747393760751,1720,1774.5
1609867800,1.36332,1.36394,1.36282,1.36331,NaN,1.3601815658443126,1.3597204066678519,1.3603318257881831,1.3619531595840502,1032,1752.6
1609869600,1.36331,1.3634,1.36191,1.36279,NaN,1.3602838573798297,1.3599994606071382,1.3606829935327285,1.3622321063893668,733,1651.8
1609871400,1.36279,1.36298,1.36138,1.36278,NaN,1.3603817453257188,1.36025223691558,1.360982565885196,1.3624147375929112,847,1602.65
1609873200,1.36278,1.3634,1.36266,1.36332,NaN,1.36049697099922,1.360531124468709,1.3613164850444537,1.3627164917286074,653,1559.6
1609875000,1.36332,1.36352,1.36228,1.36292,NaN,1.3605919917443487,1.3607482949715537,1.3615455586095317,1.3627843278190717,681,1521.65
1609876800,1.36292,1.36344,1.36272,1.36277,NaN,1.3606774038328056,1.360932086337776,1.36172047880817,1.362779551879381,592,1488.35
1609878600,1.36277,1.36336,1.36228,1.36261,NaN,1.3607531919177935,1.3610846239434329,1.3618475532641459,1.362723034586254,608,1457.25
1609880400,1.36261,1.36272,1.36196,1.36254,NaN,1.3608232628229782,1.3612169308576663,1.3619464742264107,1.3626620230575026,279,1394.4
1609882200,1.36254,1.36284,1.36214,1.36274,NaN,1.360898428986783,1.3613553916887875,1.3620598350512092,1.3626880153716685,239,1343
1609884000,1.36274,1.36274,1.36196,1.36226,NaN,1.3609518239284777,1.3614376288079886,1.3620884300438936,1.3625453435811123,39,1272.3
1609885800,1.36226,1.36229,1.36209,1.36223,NaN,1.3610019484803022,1.361509662552717,1.3621086543233374,1.362440229054075,14,1177.5
1609887600,1.36223,1.36252,1.36186,1.36224,NaN,1.3610504995202903,1.3615760568661064,1.362127417991432,1.36237348603605,192,1100.45
1609889400,1.36224,1.36289,1.36216,1.3627,1.3617746,1.3611151858136123,1.3616782335146422,1.3622092154212275,1.3624823240240334,201,1020.75
1609891200,1.3627,1.36344,1.36244,1.36323,1.3618034198019802,1.3611981197032745,1.3618193031951293,1.3623550417896235,1.3627315493493555,639,985.55
1609893000,1.36323,1.36468,1.36264,1.36338,1.361834639211842,1.3612836836364794,1.3619611847228448,1.362501464391106,1.362947699566237,1190,922
1609894800,1.36338,1.36388,1.36168,1.36172,1.361832369128439,1.3613007940821078,1.3619392588389498,1.362389826620948,1.3625384663774913,1737,871.25
1609896600,1.36172,1.36199,1.35995,1.36065,1.361808955878371,1.3612752727455546,1.3618220534899543,1.3621412799608126,1.3619089775849942,1534,823.45
1609898400,1.36065,1.36104,1.36008,1.36063,1.3617856102174133,1.3612499679320034,1.3617136849908675,1.3619253828235536,1.3614826517233294,944,781.9
1609900200,1.36063,1.36094,1.3592,1.35955,1.3617413407081576,1.3611833025229052,1.361516986355334,1.3615860424201889,1.3608384344822195,807,734.05
1609902000,1.35955,1.3611,1.35934,1.36062,1.3617191359416594,1.3611612122278893,1.3614354421412127,1.361448036360162,1.3607656229881464,825,689.3
1609903800,1.36062,1.36074,1.36006,1.3601,1.3616870738438047,1.3611195960620897,1.3613140383101934,1.3612554597372817,1.3605437486587644,631,669.25
1609905600,1.3601,1.36201,1.36,1.36154,1.361684161490462,1.3611360824910272,1.361334580281994,1.3612961083462414,1.3608758324391763,817,673.45
1609907400,1.36154,1.36193,1.36084,1.36094,1.3616694256193638,1.3611283929815752,1.3612987093472673,1.3612452357253497,1.3608972216261175,836,672.9
1609909200,1.36094,1.36207,1.36092,1.36191,1.3616741894684852,1.3611590442371997,1.3613542812247885,1.3613402020502998,1.3612348144174116,575,669
1609911000,1.36191,1.362,1.36076,1.36159,1.3616725223502975,1.361175944463192,1.361375710204353,1.3613758874716855,1.3613532096116077,526,661.25
1609912800,1.36159,1.36286,1.36098,1.36226,1.3616841555710837,1.3612184564450276,1.3614561001857755,1.3615021892614447,1.361655473074405,660,664.65
1609914600,1.36226,1.3632,1.36214,1.36296,1.3617094198172008,1.3612867522707128,1.361592818350705,1.3617104479383813,1.3620903153829367,879,678.2
1609916400,1.36296,1.3659,1.36284,1.36536,1.3617817085336918,1.361446487475783,1.3619352894097316,1.3622318125186126,1.363180210255291,2479,788.2
1609918200,1.36536,1.36602,1.36467,1.36586,1.3618624667805495,1.3616195663983013,1.3622920812815742,1.3627501250159537,1.3640734735035274,1913,871.9
1609920000,1.36586,1.36608,1.36308,1.36389,1.361902615953212,1.3617086030101326,1.362437346619613,1.362912964299389,1.3640123156690183,2681,1004
1609921800,1.36389,1.36508,1.36204,1.36248,1.3619140493006732,1.3617388538724804,1.3624412241996482,1.3628511122566191,1.3635015437793454,1769,1091.75
1609923600,1.36248,1.36458,1.36192,1.3638,1.3619513948590756,1.3618196831323832,1.3625647492724073,1.3629866676485307,1.3636010291862302,2128,1188.55
1609925400,1.3638,1.36456,1.36314,1.36447,1.3620012682282028,1.3619236171271918,1.3627379538840068,1.3631985722701692,1.3638906861241535,1459,1251.45
1609927200,1.36447,1.3659,1.36442,1.36502,1.362061045094971,1.3620450439065177,1.3629454126218243,1.3634587762315735,1.364267124082769,1481,1293.55
1609929000,1.36502,1.36712,1.36495,1.3656,1.362131123409922,1.3621844539493995,1.363186738747113,1.3637646653413487,1.3647114160551794,1869,1327.5
1609930800,1.3656,1.36662,1.36511,1.36614,1.362210507104775,1.3623395734023642,1.36345521704283,1.3641039988640131,1.3651876107034528,1641,1322.7
1609932600,1.36614,1.36644,1.36483,1.36483,1.362262378251215,1.362437237190507,1.3635801973116637,1.3642077133120112,1.3650684071356352,1565,1324.25
1609934400,1.36483,1.36522,1.36407,1.36498,1.3623161925432703,1.3625369533791145,1.3637074521015125,1.3643180399817239,1.3650389380904235,1596,1356.85
1609936200,1.36498,1.36542,1.36034,1.36162,1.3623024065523144,1.3625009944230708,1.3635176837286478,1.3639326056986205,1.3638992920602824,2492,1441.1
1609938000,1.36162,1.36291,1.36032,1.36204,1.3622972103829616,1.3624829162104013,1.3633833488442253,1.3636622334559605,1.3632795280401881,1919,1495.8
1609939800,1.36204,1.36252,1.3565,1.35652,1.3621828101773583,1.362249076359013,1.3627594080402048,1.3626419143908233,1.361026352026792,2383,1583.4
1609941600,1.35652,1.35705,1.35387,1.35537,1.3620479030451333,1.3619793086586596,1.3620876436729135,1.3616030694778485,1.3591409013511946,3890,1737.05
1609943400,1.35537,1.35906,1.3551,1.35782,1.3619641821927544,1.3618161985151827,1.361699676066285,1.361062630981013,1.3587006009007965,3496,1870.05
1609945200,1.35782,1.35902,1.35734,1.35777,1.3618811290800266,1.3616575240636069,1.3613424327875319,1.3605922551265826,1.358390400600531,2520,1967.3
1609947000,1.35777,1.35855,1.3548,1.3551,1.3617468492962637,1.361400366257191,1.3607749388977561,1.3598076472513565,1.357293600400354,3230,2102.5
1609948800,1.3551,1.35822,1.35408,1.358,1.361672654260694,1.3612670185608304,1.3605226717252328,1.3595494119297342,1.3575290669335693,3362,2237.6
1609950600,1.358,1.35952,1.35765,1.35908,1.3616213145723635,1.3611812531270724,1.3603915197502117,1.3594823530826294,1.3580460446223797,1631,2275.2
1609952400,1.35908,1.36066,1.35884,1.36055,1.3616001004224156,1.3611564981024813,1.360405927045647,1.3596348740708253,1.3588806964149198,1462,2224.35
1609954200,1.36055,1.3607,1.35965,1.36049,1.361578118235833,1.3611303609219918,1.3604135700414972,1.3597570349178503,1.3594171309432799,913,2174.35
1609956000,1.36049,1.36194,1.36024,1.36124,1.3615714228252225,1.3611346604936785,1.3604887000377248,1.3599688870724431,1.3600247539621866,1027,2091.65
1609957800,1.36124,1.36198,1.3608,1.36162,1.3615723847494754,1.361153693415495,1.3605915454888406,1.3602047603478085,1.3605565026414577,908,2048.6
1609959600,1.36162,1.36182,1.35998,1.36029,1.3615469909920601,1.3611198230854757,1.3605641322625823,1.3602169374409787,1.3604676684276384,1627,2023.55
1609961400,1.36029,1.36132,1.35962,1.35987,1.3615137832496431,1.3610708104154572,1.3605010293296202,1.3601673749494103,1.3602684456184255,2351,2068.15
1609963200,1.35987,1.36264,1.35982,1.36184,1.361520242987274,1.3611009747128902,1.3606227539360185,1.360406321385209,1.3607922970789503,2157,2101.95
1609965000,1.36184,1.36214,1.36076,1.36089,1.36150776292812,1.3610927011947376,1.360647049032744,1.360475418330179,1.3608248647193002,1937,2105.35
1609966800,1.36089,1.36159,1.36056,1.36064,1.3614905795038008,1.3610749482067086,1.3606464082115854,1.3604989299972963,1.3607632431462002,452,2045.9
