time,open,high,low,close,Basis,Upper,Lower
1578610800,1552.52,1553.89,1551.76,1552.77,1552.3520000000008,1553.882772349977,1550.8212276500246
1578614400,1552.77,1552.77,1550.19,1551.99,1552.1720000000007,1553.6166258988953,1550.727374101106
1578618000,1551.99,1552,1547.6,1548.05,1551.2340000000008,1554.6839530407558,1547.7840469592459
1578621600,1548.05,1549.41,1547.24,1548.9,1550.846000000001,1554.7873013061496,1546.9046986938522
1578625200,1548.9,1549.04,1546.32,1546.45,1549.632000000001,1554.4128685386265,1544.8511314613754
1578628800,1546.45,1547.45,1545.81,1547.18,1548.5140000000008,1552.3596749716473,1544.6683250283543
1578632400,1547.18,1548.8,1546.58,1548.43,1547.802000000001,1549.5629724538487,1546.0410275461534
1578636000,1548.43,1548.55,1546.27,1547.97,1547.7860000000007,1549.5391046708316,1546.0328953291698
1578639600,1547.97,1551.8,1547.47,1550.8,1548.1660000000006,1551.1274753058592,1545.204524694142
1578643200,1550.8,1552.49,1549.89,1551.11,1549.0980000000009,1552.2402641495366,1545.955735850465
1578646800,1551.11,1551.38,1547.89,1548.38,1549.3380000000009,1552.0049953104244,1546.6710046895773
1578650400,1548.38,1549.82,1548.18,1548.9,1549.432000000001,1551.9954788836524,1546.8685211163495
1578654000,1548.9,1550.97,1548.06,1550.7,1549.978000000001,1552.2040422245154,1547.7519577754865
1578657600,1550.7,1550.71,1548.81,1549.58,1549.734000000001,1551.8084387156214,1547.6595612843807
1578661200,1549.58,1556.68,1546.9,1548.78,1549.2680000000012,1550.8952873083056,1547.6407126916968
1578664800,1548.78,1554.58,1547.8,1553.45,1550.2820000000013,1553.7310207278317,1546.8329792721709
1578668400,1553.45,1559.49,1552.93,1558.7,1552.2420000000013,1559.431685944455,1545.0523140555476
1578672000,1558.7,1561.14,1557.89,1560.05,1554.1120000000014,1563.308394074741,1544.9156059252618
1578675600,1560.05,1561.05,1558.11,1559.51,1556.0980000000013,1564.7972174348984,1547.3987825651043
1578679200,1559.51,1559.57,1558.26,1558.58,1558.0580000000014,1562.7904141806578,1553.325585819345
1578682800,1558.58,1559.09,1557.91,1558.87,1559.1420000000014,1560.2537841408493,1558.0302158591535
1578686400,1558.87,1560.6,1558.82,1560.32,1559.4660000000015,1560.7964194734986,1558.1355805265043
1578690000,1560.32,1563.19,1560.32,1562.22,1559.9000000000015,1562.50985822936,1557.290141770643
1578870000,1562.22,1562.22,1558.07,1559.31,1559.8600000000013,1562.498514729713,1557.2214852702896
1578873600,1559.31,1560.08,1558.4,1558.68,1559.8800000000015,1562.4806460691414,1557.2793539308616
1578877200,1558.68,1558.78,1554.39,1556.83,1559.4720000000016,1563.038990885391,1555.905009114612
1578880800,1556.83,1557.65,1555.53,1556.21,1558.6500000000015,1562.8876786071642,1554.4123213928387
1578884400,1556.21,1556.99,1555.89,1556.83,1557.5720000000015,1559.9727465457192,1555.1712534542837
1578888000,1556.83,1556.93,1555.55,1555.74,1556.8580000000015,1558.856215197954,1554.859784802049
1578891600,1555.74,1556.47,1555.04,1555.24,1556.1700000000014,1557.4101935240271,1554.9298064759757
1578895200,1555.24,1555.58,1553.97,1555.27,1555.8580000000015,1557.0614217774992,1554.654578222504
1578898800,1555.27,1555.27,1552.04,1552.8,1555.1760000000017,1557.8160181768599,1552.5359818231436
1578902400,1552.8,1553.18,1550,1550.44,1553.8980000000015,1557.9218966159083,1549.8741033840947
1578906000,1550.44,1550.73,1546.66,1547.98,1552.3460000000016,1557.9905315106946,1546.7014684893086
1578909600,1547.98,1551.59,1547.93,1551.24,1551.5460000000016,1556.4018352499734,1546.69016475003
1578913200,1551.24,1554.01,1550.51,1552.99,1551.0900000000015,1554.73978903196,1547.440210968043
1578916800,1552.99,1555.1,1552.25,1555.04,1551.5380000000018,1556.298342841983,1546.7776571580207
1578920400,1555.04,1556.19,1552.88,1554.78,1552.4060000000015,1557.6109145984205,1547.2010854015825
1578924000,1554.78,1555.34,1548.72,1551.21,1553.0520000000017,1556.3527005278197,1549.7512994721837
1578927600,1551.21,1553.38,1549.38,1551.57,1553.1180000000018,1556.2814765644684,1549.954523435535
1578931200,1551.57,1554.01,1550.59,1550.68,1552.6560000000018,1556.383703847385,1548.9282961526185
1578934800,1550.68,1551.23,1549.29,1549.8,1551.6080000000018,1554.9963895841659,1548.2196104158377
1578938400,1549.8,1550.33,1549.26,1549.6,1550.5720000000017,1552.1096553492855,1549.034344650718
1578942000,1549.6,1550.36,1548.31,1549.8,1550.2900000000018,1551.772376461064,1548.8076235389397
1578945600,1549.8,1550.52,1548.56,1548.64,1549.7040000000018,1551.0044368391978,1548.4035631608058
1578949200,1548.64,1549.13,1547.81,1547.94,1549.1560000000018,1550.645031891495,1547.6669681085086
1578956400,1547.94,1548.97,1545.03,1545.3,1548.2560000000017,1551.5026006798412,1545.0093993201622
1578960000,1545.3,1545.36,1541.83,1543.54,1547.0440000000017,1551.6278952840105,1542.4601047159929
1578963600,1543.54,1543.71,1536.05,1537.72,1544.6280000000017,1552.4470168163418,1536.8089831836617
1578967200,1537.72,1540.22,1537.6,1540.11,1542.9220000000016,1550.198553028491,1535.6454469715122
1578970800,1540.11,1540.61,1538.68,1538.86,1541.1060000000016,1546.8342122844824,1535.3777877155208
1578974400,1538.86,1539.36,1538.19,1539,1539.8460000000016,1543.8383045944668,1535.8536954055364
1578978000,1539,1539.22,1536.2,1538.03,1538.7440000000015,1540.4181134896628,1537.0698865103402
1578981600,1538.03,1540.07,1536.44,1539.8,1539.1600000000014,1540.630945266154,1537.689054733849
1578985200,1539.8,1543.17,1539.07,1543.14,1539.7660000000014,1543.321988747982,1536.2100112520209
1578988800,1543.14,1545.99,1541.87,1544.58,1540.9100000000014,1545.939226578343,1535.8807734216598
1578992400,1544.58,1544.7,1542.63,1544.15,1541.9400000000016,1547.0906426760048,1536.7893573239985
1578996000,1544.15,1545.85,1543.76,1545.13,1543.3600000000017,1547.151295289629,1539.5687047103745
1578999600,1545.13,1546.05,1543.15,1543.16,1544.0320000000015,1545.6006631175803,1542.4633368824227
1579003200,1543.16,1544.35,1542.34,1543.22,1544.0480000000016,1545.581174476236,1542.5148255237673
1579006800,1543.22,1546.81,1542.12,1544.22,1543.9760000000017,1545.4344704225416,1542.5175295774618
1579010400,1544.22,1547.11,1542.51,1546.47,1544.4400000000016,1546.9335436579913,1541.946456342012
1579014000,1546.47,1546.85,1541.17,1543.02,1544.0180000000014,1546.613701057271,1541.4222989427317
1579017600,1543.02,1544.43,1542.26,1542.47,1543.8800000000015,1546.7065880450991,1541.0534119549038
1579021200,1542.47,1543.95,1542.14,1543.63,1543.9620000000016,1546.7304334874761,1541.193566512527
1579024800,1543.63,1548.91,1542.98,1545.79,1544.2760000000014,1547.42081414032,1541.1311858596828
1579028400,1545.79,1547.89,1545.19,1546.16,1544.2140000000015,1547.1911019423028,1541.2368980577003
1579032000,1546.16,1547.38,1545.65,1547.08,1545.0260000000017,1548.4401493776445,1541.6118506223588
1579035600,1547.08,1547.17,1546.05,1546.43,1545.8180000000016,1548.1627439033425,1543.4732560966606
1579042800,1546.43,1550.09,1546.43,1549.63,1547.0180000000014,1549.7626354905155,1544.2733645094872
1579046400,1549.63,1550.11,1547.99,1549.22,1547.7040000000015,1550.5890123006866,1544.8189876993165
1579050000,1549.22,1549.22,1546.42,1547.41,1547.9540000000015,1550.4510574634135,1545.4569425365896
1579053600,1547.41,1552.96,1547.29,1552.26,1548.9900000000016,1553.0104875293243,1544.9695124706789
1579057200,1552.26,1552.87,1551.17,1552.19,1550.1420000000016,1553.857511266563,1546.4264887334402
1579060800,1552.19,1552.77,1551.8,1552.1,1550.6360000000016,1554.596577732364,1546.675422267639
1579064400,1552.1,1553.4,1551.99,1553.27,1551.4460000000017,1555.5700872893758,1547.3219127106277
1579068000,1553.27,1553.96,1550.38,1550.85,1552.1340000000016,1553.672653948217,1550.5953460517862
1579071600,1550.85,1552.88,1550.71,1552.85,1552.2520000000015,1553.897959894468,1550.6060401055352
1579075200,1552.85,1554.34,1551.94,1553.57,1552.5280000000016,1554.4750757489446,1550.5809242510586
1579078800,1553.57,1553.74,1551.66,1553.31,1552.7700000000016,1554.7447202268604,1550.7952797731427
1579082400,1553.31,1553.48,1551.46,1551.96,1552.5080000000016,1554.495416406253,1550.5205835937502
1579086000,1551.96,1553.18,1551.67,1552.08,1552.7540000000015,1554.0405208798506,1551.4674791201523
1579089600,1552.08,1552.38,1550.22,1550.84,1552.3520000000017,1554.3349432600517,1550.3690567399517
1579093200,1550.84,1554.92,1547.04,1554.86,1552.6100000000017,1555.350627660284,1549.8693723397193
1579096800,1554.86,1557.1,1548.92,1549.71,1551.8900000000017,1555.3212446682805,1548.4587553317228
1579100400,1549.71,1551.18,1548.87,1549.02,1551.3020000000017,1555.4222019334436,1547.1817980665598
1579104000,1549.02,1552.39,1548.81,1551.89,1551.2640000000017,1555.358222267226,1547.1697777327774
1579107600,1551.89,1554.43,1550.94,1554.11,1551.9180000000017,1556.5426885272545,1547.2933114727489
1579111200,1554.11,1556.55,1553.13,1556.01,1552.1480000000015,1557.406081777149,1546.889918222854
1579114800,1556.01,1558.26,1554.92,1555.47,1553.3000000000015,1558.4393073440112,1548.1606926559919
1579118400,1555.47,1557.07,1554.24,1556.19,1554.7340000000017,1557.9299374167654,1551.5380625832381
1579122000,1556.19,1556.51,1555.05,1556.21,1555.5980000000018,1557.1792096546344,1554.0167903453691
1579129200,1556.21,1556.42,1555,1556.37,1556.0500000000018,1556.6732816155322,1555.4267183844713
1579132800,1556.37,1558.17,1556.36,1557.07,1556.262000000002,1557.2816783655746,1555.2423216344293
1579136400,1557.07,1557.65,1555.8,1556.44,1556.456000000002,1557.0984453056046,1555.8135546943993
1579140000,1556.44,1557.18,1555.52,1556.04,1556.426000000002,1557.1266967749357,1555.7253032250683
1579143600,1556.04,1556.84,1555.51,1556.55,1556.494000000002,1557.1629214980646,1555.8250785019393
1579147200,1556.55,1556.56,1555.66,1555.87,1556.3940000000018,1557.2346283184895,1555.5533716815141
1579150800,1555.87,1556.07,1551.57,1551.78,1555.3360000000018,1558.9269352503336,1551.74506474967
1579154400,1551.78,1553.41,1551.69,1553,1554.6480000000017,1558.441666296904,1550.8543337030994
1579158000,1553,1553.86,1552.55,1553.54,1554.1480000000017,1557.729047887722,1550.5669521122816
1579161600,1553.54,1554.71,1551.9,1554.01,1553.6400000000017,1556.3216412834745,1550.958358716529
1579165200,1554.01,1555.75,1553.83,1554.91,1553.4480000000017,1555.5350419196686,1551.3609580803347
1579168800,1554.91,1555.92,1554.61,1554.81,1554.0540000000017,1555.5186009606398,1552.5893990393636
1579172400,1554.81,1556.53,1554.54,1556.3,1554.7140000000018,1556.5980212241384,1552.8299787758651
1579176000,1556.3,1557.54,1555.35,1556.73,1555.3520000000015,1557.3694597832884,1553.3345402167145
1579179600,1556.73,1556.77,1552.57,1554.37,1555.4240000000016,1557.2625037322825,1553.5854962677206
1579183200,1554.37,1555.13,1550.76,1553.93,1555.2280000000017,1557.4190508835825,1553.0369491164208
1579186800,1553.93,1555.6,1548.1,1550.86,1554.4380000000015,1558.6126932792313,1550.2633067207717
1579190400,1550.86,1551.17,1549.08,1551.03,1553.3840000000016,1557.8001449221124,1548.9678550778908
1579194000,1551.03,1552.37,1550.67,1551.6,1552.3580000000015,1555.3381315361223,1549.3778684638808
1579197600,1551.6,1551.71,1549.45,1550.5,1551.5840000000017,1554.0351417691043,1549.132858230899
1579201200,1550.5,1552.34,1550.22,1551.81,1551.1600000000017,1552.1227460580146,1550.1972539419887
1579204800,1551.81,1554.07,1551.26,1553.76,1551.7400000000016,1553.9574940752195,1549.5225059247837
1579208400,1553.76,1554.18,1552.35,1552.43,1552.0200000000016,1554.160392481401,1549.8796075186021
1579215600,1552.43,1552.88,1550.94,1552.3,1552.1600000000017,1554.2634447871476,1550.0565552128558
1579219200,1552.3,1552.84,1549.93,1550.03,1552.0660000000016,1554.4772602457476,1549.6547397542556
1579222800,1550.03,1553.64,1549.44,1553.22,1552.3480000000015,1554.8992788902017,1549.7967211098014
1579226400,1553.22,1554.15,1552.03,1553.77,1552.3500000000015,1554.905715159547,1549.794284840456
1579230000,1553.77,1554.76,1553.27,1554.65,1552.7940000000017,1555.9515332100966,1549.6364667899068
1579233600,1554.65,1555.9,1554.65,1555.74,1553.4820000000016,1557.3322654424296,1549.6317345575735
1579237200,1555.74,1556.98,1555.64,1555.7,1554.6160000000016,1556.6367166983243,1552.5952833016788
1579240800,1555.7,1557.02,1554.34,1556.89,1555.3500000000017,1557.472752923805,1553.2272470761984
1579244400,1556.89,1557.07,1554.72,1555.56,1555.7080000000017,1557.1333364424383,1554.282663557565
1579248000,1555.56,1555.74,1554.17,1554.61,1555.7000000000014,1557.149248073262,1554.2507519267408
1579251600,1554.61,1555.83,1554.15,1555.56,1555.6640000000014,1557.116424173274,1554.2115758267287
1579255200,1555.56,1556.99,1554.32,1556.88,1555.9000000000015,1557.6517534001812,1554.1482465998217
1579258800,1556.88,1557.36,1555.78,1556.53,1555.8280000000016,1557.434656146492,1554.2213438535111
1579262400,1556.53,1559.82,1556.53,1558.99,1556.5140000000015,1559.4534040170174,1553.5745959829856
1579266000,1558.99,1560.81,1554.87,1555.59,1556.7100000000014,1559.2138530263005,1554.2061469737023
1579269600,1555.59,1559.02,1554.5,1557.81,1557.1600000000014,1559.4771706836011,1554.8428293164018
1579273200,1557.81,1558.55,1554.11,1556.34,1557.0520000000013,1559.4598671011356,1554.644132898867
1579276800,1556.34,1558.69,1555.91,1557.93,1557.3320000000015,1559.7574780920088,1554.9065219079941
1579280400,1557.93,1560.21,1557.55,1559.87,1557.5080000000014,1560.4597831860356,1554.5562168139672
