time,open,high,low,close
1609822800,1939.737,1940.908,1938.78,1939.818
1609824600,1939.818,1940.096,1937.83,1938.511
1609826400,1938.511,1940.006,1937.066,1939.522
1609828200,1939.522,1942.413,1939.202,1940.746
1609830000,1940.746,1943.763,1939.142,1943.718
1609831800,1943.718,1944.03,1939.741,1939.741
1609833600,1939.741,1943.718,1939.56,1942.864
1609835400,1942.864,1943.177,1940.17,1942.532
1609837200,1942.532,1945.968,1941.89,1944.443
1609839000,1944.443,1948.374,1943.142,1945.728
1609840800,1945.728,1946.582,1943.627,1944.94
1609842600,1944.94,1947.718,1944.313,1947.041
1609844400,1947.041,1949.67,1946.398,1948.304
1609846200,1948.304,1950.374,1947.432,1950.014
1609848000,1950.014,1950.595,1948.056,1949.452
1609849800,1949.452,1949.772,1945.659,1949.147
1609851600,1949.147,1950.664,1946.428,1948.278
1609853400,1948.278,1951.968,1946.37,1949.558
1609855200,1949.558,1952.732,1947.36,1949.585
1609857000,1949.585,1949.96,1941.553,1945.709
1609858800,1945.709,1948.228,1939.133,1946.843
1609860600,1946.843,1948.986,1943.632,1943.632
1609862400,1943.632,1947.905,1942.933,1947.416
1609864200,1947.416,1951.63,1947.075,1950.761
1609866000,1950.761,1951.892,1947.727,1949.895
1609867800,1949.895,1950.97,1948.48,1950.131
1609869600,1950.131,1952.254,1949.692,1951.592
1609871400,1951.592,1951.84,1949.06,1951.342
1609873200,1951.342,1952.669,1950.542,1952.639
1609875000,1952.639,1953.093,1950.024,1951.416
1609876800,1951.416,1952.203,1948.572,1949.192
1609878600,1949.192,1950.801,1948.22,1949.556
1609880400,1949.556,1949.784,1947.806,1948.684
1609882200,1948.684,1950.964,1947.954,1950.076
1609887600,1950.076,1952.253,1948.652,1951.657
1609889400,1951.657,1953.343,1950.332,1950.379
1609891200,1950.379,1951.78,1948.942,1950.978
1609893000,1950.978,1953.358,1949.692,1952.253
1609894800,1952.253,1955.412,1946.832,1950.174
1609896600,1950.174,1953.127,1946.844,1948.044
1609898400,1948.044,1949.684,1947.272,1948.158
1609900200,1948.158,1950.036,1942.304,1944.149
1609902000,1944.149,1948.474,1942.622,1943.98
1609903800,1943.98,1945.836,1942.224,1942.269
1609905600,1942.269,1948.764,1941.486,1945.54
1609907400,1945.54,1948.066,1941.844,1944.74
1609909200,1944.74,1946.88,1944.518,1944.772
1609911000,1944.772,1945.801,1943.148,1943.865
1609912800,1943.865,1946.546,1943.354,1944.726
1609914600,1944.726,1945.82,1943.861,1945.206
1609916400,1945.206,1949.544,1943.512,1946.068
1609918200,1946.068,1948.412,1944.604,1947.957
1609920000,1947.957,1950.659,1946.321,1950.548
1609921800,1950.548,1956.64,1950.184,1952.993
1609923600,1952.993,1956.218,1952.909,1955.545
1609925400,1955.545,1957.922,1954.919,1957.856
1609927200,1957.856,1959.406,1956.766,1956.768
1609929000,1956.768,1957.54,1954.455,1956.748
1609930800,1956.748,1957.943,1950.352,1950.658
1609932600,1950.658,1952.014,1945.484,1945.484
1609934400,1945.484,1948.65,1943.94,1947.074
1609936200,1947.074,1947.794,1926.037,1934.028
1609938000,1934.028,1943.684,1930.822,1938.38
1609939800,1938.38,1938.96,1931.604,1933.052
1609941600,1933.052,1938.254,1930.798,1935.514
1609943400,1935.514,1936.247,1927.56,1932.496
1609945200,1932.496,1933.862,1922.422,1923.776
1609947000,1923.776,1924.902,1904.196,1909.915
1609948800,1909.915,1910.062,1900.9,1906.11
1609950600,1906.11,1908.475,1901.887,1908.172
1609952400,1908.172,1908.217,1903.665,1904.084
1609954200,1904.084,1907.836,1902.674,1907.64
1609956000,1907.64,1907.784,1906.175,1907.47
1609957800,1907.47,1911.638,1906.208,1911.514
1609959600,1911.514,1914.824,1908.708,1913.808
1609961400,1913.808,1921.411,1913.512,1918.528
1609963200,1918.528,1924.38,1917.726,1923.066
1609965000,1923.066,1923.444,1915.456,1918.338
1609966800,1918.338,1921.194,1916.049,1918.084
1609968600,1918.084,1920.87,1917.515,1919.062
1609974000,1919.062,1923.04,1918.776,1922.744
1609975800,1922.744,1924.567,1921.393,1924.188
1609977600,1924.188,1924.685,1921.104,1921.938
1609979400,1921.938,1923.588,1918.751,1919.076
1609981200,1919.076,1921.407,1915.782,1919.374
1609983000,1919.374,1921.744,1918.199,1918.242
1609984800,1918.242,1919.188,1914.869,1917.062
1609986600,1917.062,1917.77,1915.127,1916.288
1609988400,1916.288,1918.342,1914.946,1918.34
1609990200,1918.34,1918.97,1917.386,1918.047
1609992000,1918.047,1918.674,1917.09,1917.316
1609993800,1917.316,1918.31,1916.774,1917.82
1609995600,1917.82,1918.408,1917.366,1918.108
1609997400,1918.108,1921.233,1916.176,1920.896
1609999200,1920.896,1923.003,1919.836,1922.268
1610001000,1922.268,1927.725,1921.929,1926.528
1610002800,1926.528,1927.568,1922.986,1926.248
1610004600,1926.248,1926.248,1919.324,1920.852
1610006400,1920.852,1922.622,1916.276,1920.488
1610008200,1920.488,1921.932,1917.549,1918.048
1610010000,1918.048,1921.954,1917.066,1920.594
1610011800,1920.594,1922.068,1915.076,1915.892
1610013600,1915.892,1918.108,1911.308,1912.433
1610015400,1912.433,1914.912,1908.95,1912.072
1610017200,1912.072,1921.27,1911.428,1920.488
1610019000,1920.488,1920.746,1915.808,1918.538
1610020800,1918.538,1918.788,1914.666,1916.381
1610022600,1916.381,1918.794,1915.276,1917.672
1610024400,1917.672,1919.69,1915.122,1918.577
1610026200,1918.577,1918.933,1910.451,1913.304
1610028000,1913.304,1919.9,1912.892,1915.598
1610029800,1915.598,1918.07,1906.982,1910.158
1610031600,1910.158,1918.244,1908.842,1912.567
1610033400,1912.567,1916.16,1911.014,1913.778
1610035200,1913.778,1917.994,1913.226,1914.536
1610037000,1914.536,1915.213,1912.285,1913.239
1610038800,1913.239,1913.708,1909.214,1909.62
1610040600,1909.62,1913.174,1909.576,1911.174
1610042400,1911.174,1914.066,1910.493,1913.232
1610044200,1913.232,1916.285,1912.742,1915.62
1610046000,1915.62,1916.556,1914.408,1915.5
1610047800,1915.5,1917.764,1915.5,1917.142
1610049600,1917.142,1918.136,1914.052,1915.156
1610051400,1915.156,1915.566,1912.994,1913.563
1610053200,1913.563,1915.168,1913.524,1914.767
1610055000,1914.767,1915.115,1912.824,1913.589
1610060400,1913.589,1917.33,1913.589,1915.692
1610062200,1915.692,1917.545,1914.956,1916.695
1610064000,1916.695,1916.747,1914.93,1916.404
1610065800,1916.404,1916.704,1912.87,1913.299
1610067600,1913.299,1914.03,1911.032,1912.952
1610069400,1912.952,1913.47,1910.621,1911.068
1610071200,1911.068,1911.647,1910,1911.46
1610073000,1911.46,1912.764,1910.664,1912.302
1610074800,1912.302,1912.305,1908.729,1910.684
1610076600,1910.684,1911.661,1910.232,1910.734
1610078400,1910.734,1910.816,1909.07,1910.63
1610080200,1910.63,1910.673,1906.674,1909.366
1610082000,1909.366,1911.696,1908.75,1910.824
1610083800,1910.824,1911.067,1907.394,1908.25
1610085600,1908.25,1909.376,1906.037,1907.286
1610087400,1907.286,1908.604,1906.776,1907.436
1610089200,1907.436,1911.776,1906.914,1910.121
1610091000,1910.121,1910.121,1904.502,1904.95
1610092800,1904.95,1904.95,1877.74,1891.702
1610094600,1891.702,1893.782,1888.189,1889.042
1610096400,1889.042,1892.495,1886.514,1889.244
1610098200,1889.244,1893.012,1887.73,1891.973
1610100000,1891.973,1894.129,1890.828,1891.274
1610101800,1891.274,1893.28,1890.04,1891.111
1610103600,1891.111,1894.008,1890.295,1893.499
1610105400,1893.499,1894.198,1892.206,1894.152
1610107200,1894.152,1894.586,1889.874,1889.924
1610109000,1889.924,1890.764,1886.668,1889.269
1610110800,1889.269,1889.58,1880.409,1885.861
1610112600,1885.861,1891.01,1876.487,1890.968
1610114400,1890.968,1892.77,1885.262,1885.949
1610116200,1885.949,1887.44,1857.93,1865.076
1610118000,1865.076,1866.589,1849.96,1856.636
1610119800,1856.636,1863.754,1856.445,1862.946
1610121600,1862.946,1865.697,1852.816,1858.422
1610123400,1858.422,1862.37,1855.56,1855.706
1610125200,1855.706,1857.241,1841.904,1844.07
1610127000,1844.07,1846.981,1839.664,1844.104
1610128800,1844.104,1845.841,1828.276,1836.584
1610130600,1836.584,1840.499,1833.081,1838.238
1610132400,1838.238,1844.081,1837.64,1842.124
1610134200,1842.124,1847.519,1842.124,1846.657
1610136000,1846.657,1847.69,1844.496,1846.444
1610137800,1846.444,1849.364,1845.747,1847.931
1610139600,1847.931,1848.984,1846.726,1847.276
1610141400,1847.276,1850.036,1845.618,1849.215
1610319600,1849.215,1856.825,1846.189,1850.944
1610321400,1850.944,1851.149,1841.626,1844.88
1610323200,1844.88,1849.54,1842.707,1843.002
1610325000,1843.002,1845.49,1841.462,1841.462
1610326800,1841.462,1841.738,1818.884,1820.852
1610328600,1820.852,1829.793,1817.16,1828.818
1610330400,1828.818,1830.387,1826.556,1830.37
1610332200,1830.37,1838.587,1830.37,1835.618
1610334000,1835.618,1835.762,1828.679,1832.206
1610335800,1832.206,1834.048,1830.78,1830.861
1610337600,1830.861,1832.809,1827.242,1829.69
1610339400,1829.69,1834.434,1829.178,1834.202
1610341200,1834.202,1835.486,1833.098,1834.748
1610343000,1834.748,1842.19,1833.943,1840.72
1610344800,1840.72,1846.41,1839.076,1846.184
1610346600,1846.184,1849.224,1843.628,1846.634
1610348400,1846.634,1850.331,1843.942,1846.492
1610350200,1846.492,1848.756,1843.154,1846.274
1610352000,1846.274,1855.57,1846.269,1850.842
1610353800,1850.842,1854.15,1846.334,1849.385
1610355600,1849.385,1852.679,1848.452,1850.553
1610357400,1850.553,1852.141,1846.723,1848.738
1610359200,1848.738,1851.92,1847.538,1848.168
1610361000,1848.168,1852.156,1847.03,1852.068
1610362800,1852.068,1852.456,1849.06,1850.574
1610364600,1850.574,1851.874,1849.27,1849.466
1610366400,1849.466,1850.582,1844.287,1845.469
1610368200,1845.469,1846.778,1841.502,1842.814
1610370000,1842.814,1843.025,1836.822,1838.835
1610371800,1838.835,1839.314,1832.007,1834.544
1610373600,1834.544,1838.06,1829.124,1835.394
1610375400,1835.394,1842.994,1834.05,1842.327
1610377200,1842.327,1850.378,1840.693,1848.182
1610379000,1848.182,1850.405,1845.504,1848.947
1610380800,1848.947,1850.723,1846.626,1850.092
1610382600,1850.092,1850.196,1844.577,1849.133
1610384400,1849.133,1849.928,1846.866,1848.684
1610386200,1848.684,1849.89,1847.868,1848.645
1610388000,1848.645,1851.672,1848.416,1850.791
1610389800,1850.791,1851.643,1846.028,1847.108
1610391600,1847.108,1849.114,1846.854,1847.826
1610393400,1847.826,1848.958,1846.648,1846.876
1610395200,1846.876,1847.469,1844.744,1845.335
1610397000,1845.335,1847.394,1844.824,1845.278
1610398800,1845.278,1846.031,1843.615,1845.058
1610400600,1845.058,1845.662,1843.509,1843.61
1610406000,1843.61,1848.328,1843.61,1846.865
1610407800,1846.865,1848.624,1846.638,1847.344
1610409600,1847.344,1848.308,1844.242,1844.92
1610411400,1844.92,1847.152,1843.93,1845.189
1610413200,1845.189,1847.206,1841.394,1843.332
1610415000,1843.332,1846.475,1842.56,1845.989
1610416800,1845.989,1848.592,1845.531,1848.548
1610418600,1848.548,1849.297,1845.248,1847.48
1610420400,1847.48,1850.688,1847.33,1850.514
1610422200,1850.514,1851.996,1849.519,1849.896
1610424000,1849.896,1851.687,1849.474,1850.542
1610425800,1850.542,1850.98,1848.788,1850.806
1610427600,1850.806,1852.354,1849.57,1851.979
1610429400,1851.979,1858.289,1851.69,1858.206
1610431200,1858.206,1858.247,1855.432,1856.214
1610433000,1856.214,1860.67,1856.028,1860.083
1610434800,1860.083,1860.988,1858.877,1859.776
1610436600,1859.776,1861.844,1857.927,1859.556
1610438400,1859.556,1861.886,1855.178,1857.83
1610440200,1857.83,1858.224,1853.902,1855.796
1610442000,1855.796,1859.47,1855.307,1859.152
1610443800,1859.152,1863.53,1857.921,1862.732
1610445600,1862.732,1863.87,1861.518,1861.888
1610447400,1861.888,1862.164,1859.437,1859.925
1610449200,1859.925,1861.62,1859.681,1860.991
1610451000,1860.991,1862.9,1859.51,1860.196
1610452800,1860.196,1861.395,1857.289,1859.58
1610454600,1859.58,1861.619,1858.452,1859.81
1610456400,1859.81,1860.921,1847.432,1850.357
1610458200,1850.357,1851.252,1842.796,1844.387
1610460000,1844.387,1846.298,1836.767,1845.698
1610461800,1845.698,1848.279,1839.654,1841.592
1610463600,1841.592,1846.705,1838.495,1844.652
1610465400,1844.652,1846.186,1841.744,1841.852
1610467200,1841.852,1846.716,1841.663,1844.04
1610469000,1844.04,1844.706,1841.027,1843.532
1610470800,1843.532,1843.567,1838.649,1840.56
1610472600,1840.56,1841.29,1837.686,1839.58
1610474400,1839.58,1845.184,1839.488,1844.218
1610476200,1844.218,1849.882,1844.021,1847.299
1610478000,1847.299,1853.836,1846.991,1853.608
1610479800,1853.608,1857.386,1852.413,1854.318
1610481600,1854.318,1856.271,1852.506,1855.364
1610483400,1855.364,1856.622,1854.4,1855.875
1610485200,1855.875,1856.78,1855.279,1855.462
1610487000,1855.462,1856.407,1854.23,1854.738
1610492400,1854.738,1856.251,1853.856,1856.216
1610494200,1856.216,1858.958,1854.404,1858.931
1610496000,1858.931,1860.118,1858.347,1858.732
1610497800,1858.732,1859.532,1856.518,1857.058
1610499600,1857.058,1859.99,1854.755,1859.858
1610501400,1859.858,1863.108,1858.869,1862.175
1610503200,1862.175,1862.445,1860.62,1861.578
1610505000,1861.578,1861.589,1857.35,1859.905
1610506800,1859.905,1861.872,1858.806,1859.972
1610508600,1859.972,1860.23,1858.716,1859.417
1610510400,1859.417,1860.25,1858.83,1859.858
1610512200,1859.858,1861.194,1859.254,1859.776
1610514000,1859.776,1860.635,1859.258,1859.301
1610515800,1859.301,1860.176,1857.403,1858.358
1610517600,1858.358,1861.952,1857.258,1861.234
1610519400,1861.234,1861.432,1858.434,1859.418
1610521200,1859.418,1860.385,1858.264,1860.076
1610523000,1860.076,1862.837,1857.58,1857.58
1610524800,1857.58,1858.15,1855.178,1856.79
1610526600,1856.79,1858.027,1854.398,1857.278
1610528400,1857.278,1857.528,1849.483,1852.562
1610530200,1852.562,1857.478,1852.49,1855.47
1610532000,1855.47,1856.514,1853.176,1853.524
1610533800,1853.524,1857.188,1852.278,1854.438
1610535600,1854.438,1856.414,1853.317,1854.714
1610537400,1854.714,1855.685,1852.534,1852.662
1610539200,1852.662,1855.498,1851.902,1853.51
1610541000,1853.51,1855.858,1853.122,1854.802
1610542800,1854.802,1855.488,1849.746,1853.908
1610544600,1853.908,1859.19,1853.648,1857.998
1610546400,1857.998,1861.27,1852.057,1852.057
1610548200,1852.057,1860.007,1852.057,1858.584
1610550000,1858.584,1860.196,1856.794,1858.43
1610551800,1858.43,1860.383,1857.458,1858.128
1610553600,1858.128,1859.775,1856.855,1858.734
1610555400,1858.734,1858.822,1856.684,1857.495
1610557200,1857.495,1858.048,1855.712,1856.328
1610559000,1856.328,1856.578,1852.905,1855.857
1610560800,1855.857,1859.156,1854.649,1855.675
1610562600,1855.675,1856.697,1854.29,1854.81
1610564400,1854.81,1855.85,1853.476,1854.551
1610566200,1854.551,1854.846,1853.08,1853.578
1610568000,1853.578,1854.183,1852.605,1853.708
1610569800,1853.708,1853.938,1845.88,1848.833
1610571600,1848.833,1849.364,1847.35,1848.765
1610573400,1848.765,1848.89,1842.094,1845.272
1610578800,1845.272,1848.6,1845.272,1847.258
1610580600,1847.258,1849.068,1846.897,1848.455
1610582400,1848.455,1848.955,1844.955,1847.592
1610584200,1847.592,1849.05,1846.542,1849.009
1610586000,1849.009,1852.27,1848.052,1850.754
1610587800,1850.754,1851.34,1848.941,1849.31
1610589600,1849.31,1849.354,1838.829,1839.062
1610591400,1839.062,1841.66,1829.486,1839.919
1610593200,1839.919,1840.308,1834.274,1837.882
1610595000,1837.882,1839.831,1836.843,1839.284
1610596800,1839.284,1841.586,1838.988,1840.58
1610598600,1840.58,1841.008,1839.006,1840.305
1610600400,1840.305,1843.494,1840.003,1842.592
1610602200,1842.592,1847.041,1841.256,1844.428
1610604000,1844.428,1844.563,1839.289,1840.645
1610605800,1840.645,1844.198,1839.66,1841.59
1610607600,1841.59,1842.513,1839.053,1841.18
1610609400,1841.18,1842.574,1836.29,1842.374
1610611200,1842.374,1844.343,1840.098,1841.311
1610613000,1841.311,1845.306,1839.53,1843.205
1610614800,1843.205,1843.84,1839.242,1840.06
1610616600,1840.06,1843.25,1839.434,1841.397
1610618400,1841.397,1841.843,1839.552,1839.988
1610620200,1839.988,1841.309,1837.994,1838.896
1610622000,1838.896,1840.617,1836.8,1840.571
1610623800,1840.571,1843.293,1839.292,1842.428
1610625600,1842.428,1844.8,1841.974,1842.32
1610627400,1842.32,1843.98,1838.478,1840.822
1610629200,1840.822,1843.538,1839.232,1840.034
1610631000,1840.034,1844.396,1837.63,1843.954
1610632800,1843.954,1850.62,1843.062,1849.463
1610634600,1849.463,1852.092,1844.114,1844.836
1610636400,1844.836,1845.286,1841.45,1844.33
1610638200,1844.33,1848.417,1843.512,1847.899
1610640000,1847.899,1850.978,1847.58,1849.097
1610641800,1849.097,1849.233,1846.432,1848.228
1610643600,1848.228,1848.935,1845.476,1845.553
1610645400,1845.553,1856.096,1845.459,1855.476
1610647200,1855.476,1857.593,1848.903,1853.25
1610649000,1853.25,1854.143,1849.493,1849.622
1610650800,1849.622,1851.036,1846.382,1847.462
1610652600,1847.462,1847.716,1843.894,1844.42
1610654400,1844.42,1847.034,1844.408,1845.618
1610656200,1845.618,1848.38,1845.618,1847.23
1610658000,1847.23,1848.933,1847.23,1848.407
1610659800,1848.407,1848.571,1845.871,1846.258
1610665200,1846.258,1848.758,1846.258,1846.938
1610667000,1846.938,1848.542,1845.536,1846.99
1610668800,1846.99,1852.776,1846.95,1852.512
1610670600,1852.512,1852.594,1850.332,1851.839
1610672400,1851.839,1855.74,1851.322,1852.6
1610674200,1852.6,1853.545,1850.764,1852.247
1610676000,1852.247,1852.64,1850.287,1852.397
1610677800,1852.397,1853.036,1851.084,1852.556
1610679600,1852.556,1852.985,1850.05,1851.112
1610681400,1851.112,1853.08,1850.976,1852.094
1610683200,1852.094,1852.574,1851.282,1851.306
1610685000,1851.306,1854.099,1851.306,1853.418
1610686800,1853.418,1853.424,1851.978,1852.883
1610688600,1852.883,1852.98,1847.48,1850.012
1610690400,1850.012,1851.178,1846.956,1850.207
1610692200,1850.207,1850.417,1846.825,1849.424
1610694000,1849.424,1852.37,1848.676,1849.804
1610695800,1849.804,1853.647,1849.08,1852.54
1610697600,1852.54,1853.49,1850.612,1851.848
1610699400,1851.848,1853.832,1850.556,1851.13
1610701200,1851.13,1853.172,1851.13,1852.794
1610703000,1852.794,1856.992,1852.638,1855.287
1610704800,1855.287,1855.532,1853.254,1853.881
1610706600,1853.881,1855.981,1853.25,1854.076
1610708400,1854.076,1854.774,1850.618,1851.362
1610710200,1851.362,1851.721,1847.118,1849.162
1610712000,1849.162,1849.899,1845.558,1847.736
1610713800,1847.736,1849.732,1845.797,1848.052
1610715600,1848.052,1849.613,1846.335,1848.456
1610717400,1848.456,1850.697,1836.65,1838.711
1610719200,1838.711,1843.548,1837.652,1843.284
1610721000,1843.284,1845.569,1837.606,1839.502
1610722800,1839.502,1841.624,1829.978,1833.13
1610724600,1833.13,1834.807,1824.914,1829.567
1610726400,1829.567,1829.908,1823.462,1828.552
1610728200,1828.552,1833.55,1828.312,1831.344
1610730000,1831.344,1832.583,1828.478,1830.876
1610731800,1830.876,1832.246,1829.564,1831.621
1610733600,1831.621,1832.408,1829.03,1830.312
1610735400,1830.312,1831.056,1827.205,1828.571
1610737200,1828.571,1829.566,1827.925,1828.828
1610739000,1828.828,1829.614,1828.009,1828.606
1610740800,1828.606,1828.818,1825.715,1826.71
1610742600,1826.71,1828.584,1825.33,1825.771
1610744400,1825.771,1826.842,1825.474,1826.528
1610746200,1826.528,1828.792,1826.345,1828.586
1610924400,1828.586,1829.9,1825.595,1828.145
1610926200,1828.145,1828.145,1802.955,1810.87
1610928000,1810.87,1821.546,1810.575,1820.875
1610929800,1820.875,1822.49,1817.385,1821.24
1610931600,1821.24,1823.69,1819.01,1822.776
1610933400,1822.776,1826.92,1822.61,1825.22
1610935200,1825.22,1828.306,1824.645,1826.905
1610937000,1826.905,1832.63,1826.905,1828.84
1610938800,1828.84,1829.756,1827.08,1827.39
1610940600,1827.39,1828.39,1826.76,1828.2
1610942400,1828.2,1828.876,1826.964,1828.135
1610944200,1828.135,1829.19,1827.8,1828.97
1610946000,1828.97,1830.35,1828.29,1829.905
1610947800,1829.905,1840.45,1829.905,1838.6
1610949600,1838.6,1839.57,1836.17,1839.24
1610951400,1839.24,1840.85,1837.805,1838.416
1610953200,1838.416,1838.915,1836.18,1836.236
1610955000,1836.236,1838.11,1833.154,1834.93
1610956800,1834.93,1837.215,1834.04,1834.725
1610958600,1834.725,1835.866,1833.376,1833.76
1610960400,1833.76,1834.445,1830.885,1833.61
1610962200,1833.61,1833.715,1830.095,1831.835
1610964000,1831.835,1833.825,1831.66,1832.705
1610965800,1832.705,1834.415,1832.514,1832.795
1610967600,1832.795,1838.43,1832.73,1833.62
1610969400,1833.62,1835.175,1832.406,1833.89
1610971200,1833.89,1834.636,1829.735,1831.37
1610973000,1831.37,1836.05,1830.015,1835.715
1610974800,1835.715,1836.15,1832.936,1833.57
1610976600,1833.57,1835.42,1832.95,1835.305
1610978400,1835.305,1838.02,1834.745,1835.82
1610980200,1835.82,1835.83,1832.7,1833.85
1610982000,1833.85,1836.31,1833.03,1835.16
1610983800,1835.16,1837.13,1834.89,1836.94
1610985600,1836.94,1839.035,1836.165,1838.635
1610987400,1838.635,1839.36,1837.816,1838.115
1610989200,1838.115,1838.805,1836.29,1836.29
1610991000,1836.29,1838.75,1835.974,1837.785
1611010800,1837.785,1839.47,1837.23,1837.695
1611012600,1837.695,1838.476,1836.115,1837.39
1611014400,1837.39,1837.695,1836.43,1836.96
1611016200,1836.96,1839.9,1836.96,1839.45
1611018000,1839.45,1843.75,1839.34,1842.194
1611019800,1842.194,1843.116,1840.375,1840.77
1611021600,1840.77,1841.95,1838.58,1840.295
1611023400,1840.295,1841.506,1839.515,1839.52
1611025200,1839.52,1839.57,1836.875,1838.735
1611027000,1838.735,1838.81,1836.625,1837.53
1611028800,1837.53,1838.635,1837.285,1837.33
1611030600,1837.33,1840.276,1837.285,1839.79
1611032400,1839.79,1840.72,1839.075,1839.68
1611034200,1839.68,1840.35,1836.34,1837.83
1611036000,1837.83,1839.846,1836.74,1839.765
1611037800,1839.765,1841.76,1837.43,1840.91
1611039600,1840.91,1841.265,1837.966,1839.34
1611041400,1839.34,1840.106,1837.77,1837.98
1611043200,1837.98,1845.205,1837.98,1843.945
1611045000,1843.945,1845.106,1842.675,1843.6
1611046800,1843.6,1844.61,1842.635,1844.135
1611048600,1844.135,1844.616,1842.465,1843.34
1611050400,1843.34,1844.235,1842.485,1843.315
1611052200,1843.315,1845.67,1842.435,1844.825
1611054000,1844.825,1845.255,1843.855,1844.68
1611055800,1844.68,1845.335,1842.574,1842.886
1611057600,1842.886,1843.1,1838.95,1840.095
1611059400,1840.095,1840.155,1835.97,1837.955
1611061200,1837.955,1839.4,1833.145,1836.736
1611063000,1836.736,1840.4,1835.86,1840.13
1611064800,1840.13,1843.465,1837.914,1842.54
1611066600,1842.54,1842.54,1834.29,1835.985
1611068400,1835.985,1838.766,1833.46,1837.145
1611070200,1837.145,1839.795,1835.295,1839.34
1611072000,1839.34,1842.576,1838.89,1841.875
1611073800,1841.875,1842.98,1840.655,1841.47
1611075600,1841.47,1842.716,1840.005,1840.406
1611077400,1840.406,1843.55,1840.19,1842.736
1611079200,1842.736,1842.915,1840.885,1841.29
1611081000,1841.29,1842.546,1840.05,1840.905
1611082800,1840.905,1841.39,1838.65,1838.945
1611084600,1838.945,1839.66,1837.155,1839.356
1611086400,1839.356,1841.105,1838.57,1840.7
1611088200,1840.7,1840.8,1839.23,1840.355
1611090000,1840.355,1840.355,1838.68,1838.965
1611091800,1838.965,1840.35,1838.965,1840.025
1611097200,1840.025,1841.9,1839.91,1841.63
1611099000,1841.63,1841.63,1840.1,1841.06
1611100800,1841.06,1842.766,1839.546,1842.725
1611102600,1842.725,1843.73,1842.23,1843.685
1611104400,1843.685,1847.496,1843.525,1845.31
1611106200,1845.31,1846.73,1844.44,1846.44
1611108000,1846.44,1848.386,1846.44,1847.945
1611109800,1847.945,1850.5,1847.865,1849.946
1611111600,1849.946,1850.545,1847.71,1848.085
1611113400,1848.085,1849.365,1847.91,1848.86
1611115200,1848.86,1850.486,1848.47,1850.125
1611117000,1850.125,1850.945,1849.555,1849.66
1611118800,1849.66,1851.14,1849.01,1849.475
1611120600,1849.475,1851.94,1848.255,1851.37
1611122400,1851.37,1853.39,1850.57,1852.415
