time,open,high,low,close
1638513900,1772.885,1773.15,1771.755,1771.85
1638514800,1771.85,1773.956,1771.08,1771.126
1638515700,1771.126,1771.98,1770.84,1770.965
1638516600,1770.965,1771.82,1770.62,1771.02
1638517500,1771.02,1771.31,1770.375,1770.965
1638518400,1770.965,1770.965,1767.705,1768.534
1638519300,1768.534,1769.22,1767.62,1768.61
1638520200,1768.61,1769.75,1767.98,1768.635
1638521100,1768.635,1770.06,1768.415,1769.815
1638522000,1769.815,1769.85,1766.44,1766.575
1638522900,1766.575,1767.64,1766.21,1767.11
1638523800,1767.11,1768.195,1766.93,1768.146
1638524700,1768.146,1769.03,1767.265,1769.03
1638525600,1769.03,1771,1768.035,1771
1638526500,1771,1771.765,1770.2,1771.475
1638527400,1771.475,1773.355,1771.475,1771.59
1638528300,1771.59,1772.17,1770.265,1770.385
1638529200,1770.385,1773.56,1770.385,1773.44
1638530100,1773.44,1773.44,1772.175,1772.41
1638531000,1772.41,1772.54,1771.415,1771.875
1638531900,1771.875,1772.155,1771.37,1771.93
1638532800,1771.93,1773.19,1771.635,1773.095
1638533700,1773.095,1773.395,1772.255,1773.035
1638534600,1773.035,1773.305,1771.925,1772.9
1638535500,1772.9,1774.805,1772.61,1774.32
1638536400,1774.32,1774.375,1769.97,1771.965
1638537300,1771.965,1772.265,1767.875,1769.74
1638538200,1769.74,1778.796,1769.57,1773.45
1638539100,1773.45,1773.455,1766.5,1770.17
1638540000,1770.17,1772.03,1766.85,1771.345
1638540900,1771.345,1772.06,1769.38,1771.3
1638541800,1771.3,1773.85,1768.83,1772.635
1638542700,1772.635,1774.54,1770.48,1771.014
1638543600,1771.014,1772.426,1766.39,1771.04
1638544500,1771.04,1772.81,1769.705,1770.42
1638545400,1770.42,1772.29,1769.875,1771.27
1638546300,1771.27,1771.555,1768.165,1770.84
1638547200,1770.84,1778.14,1769.865,1775.015
1638548100,1775.015,1777.64,1774.685,1776.885
1638549000,1776.885,1777.38,1775.215,1776.445
1638549900,1776.445,1780.815,1775.58,1780.815
1638550800,1780.815,1782.11,1779.106,1780.99
1638551700,1780.99,1782.07,1780.305,1781.055
1638552600,1781.055,1782.396,1779.76,1780.13
1638553500,1780.13,1780.94,1779.765,1780.545
1638554400,1780.545,1781.296,1779.555,1780.345
1638555300,1780.345,1783.085,1779.555,1782.92
1638556200,1782.92,1784.645,1782.495,1784.305
1638557100,1784.305,1784.68,1783.385,1784.09
1638558000,1784.09,1784.426,1781.79,1781.965
1638558900,1781.965,1783.355,1781.63,1783.105
1638559800,1783.105,1783.44,1782.13,1782.76
1638560700,1782.76,1784.12,1782.305,1783.945
1638561600,1783.945,1786.125,1783.285,1785.47
1638562500,1785.47,1786.07,1783.99,1784.375
1638563400,1784.375,1784.99,1783.7,1784.565
1638564300,1784.565,1784.87,1782.396,1783.05
1638565200,1783.05,1784.66,1782.335,1784.225
1638566100,1784.225,1784.735,1784.05,1784.635
1638567000,1784.635,1784.72,1783.965,1784.215
1638567900,1784.215,1784.325,1783.525,1783.795
1638745200,1783.795,1783.795,1780.88,1782.84
1638746100,1782.84,1783.18,1781.97,1782.715
1638747000,1782.715,1783.14,1782.365,1782.41
1638747900,1782.41,1784.205,1782.37,1783.035
1638748800,1783.035,1784.57,1782.905,1784.26
1638749700,1784.26,1785.18,1783.5,1783.6
1638750600,1783.6,1784.97,1783.515,1783.72
1638751500,1783.72,1783.85,1783.1,1783.29
1638752400,1783.29,1784.986,1782.28,1783.645
1638753300,1783.645,1784.775,1783.445,1784.585
1638754200,1784.585,1786.275,1784.2,1785.79
1638755100,1785.79,1786.65,1785.176,1786.225
1638756000,1786.225,1787.21,1786.045,1786.505
1638756900,1786.505,1786.98,1786.33,1786.515
1638757800,1786.515,1786.986,1786.2,1786.865
1638758700,1786.865,1787.784,1786.68,1786.92
1638759600,1786.92,1787.44,1784.66,1785
1638760500,1785,1785.94,1784.87,1785.765
1638761400,1785.765,1785.876,1784.44,1784.525
1638762300,1784.525,1784.525,1783.7,1784.065
1638763200,1784.065,1784.405,1783.245,1783.73
1638764100,1783.73,1784.15,1783.08,1784.03
1638765000,1784.03,1784.41,1782.325,1782.365
1638765900,1782.365,1782.69,1781.36,1781.965
1638766800,1781.965,1782.346,1781.17,1781.26
1638767700,1781.26,1783.09,1781.26,1782.18
1638768600,1782.18,1783.085,1782.18,1782.82
1638769500,1782.82,1783.87,1782.16,1783.41
1638770400,1783.41,1784.165,1782.34,1784.065
1638771300,1784.065,1784.395,1783.59,1784
1638772200,1784,1786.156,1783.87,1785.205
1638773100,1785.205,1785.475,1784.465,1784.62
1638774000,1784.62,1785.55,1782.486,1784.865
1638774900,1784.865,1785.06,1782.415,1783.67
1638775800,1783.67,1784.66,1782.155,1782.315
1638776700,1782.315,1783.25,1781.945,1783.01
1638777600,1783.01,1783.01,1781.455,1781.515
1638778500,1781.515,1781.695,1780.46,1781.2
1638779400,1781.2,1781.856,1779.32,1779.835
1638780300,1779.835,1782.025,1779.51,1781.66
1638781200,1781.66,1781.9,1779.08,1781.265
1638782100,1781.265,1782.465,1780.865,1781.32
1638783000,1781.32,1781.445,1778.23,1778.39
1638783900,1778.39,1780.27,1777.87,1779.865
1638784800,1779.865,1781.24,1779.68,1780.475
1638785700,1780.475,1781.345,1780.065,1781.055
1638786600,1781.055,1782.07,1780.14,1780.97
1638787500,1780.97,1782.92,1780.926,1782.335
1638788400,1782.335,1782.435,1780.906,1781.765
1638789300,1781.765,1782.975,1781.725,1781.88
1638790200,1781.88,1782.66,1780.71,1780.815
1638791100,1780.815,1780.995,1779.585,1780.126
1638792000,1780.126,1780.98,1779.47,1780.24
1638792900,1780.24,1780.396,1778.07,1779.36
1638793800,1779.36,1779.36,1776.805,1777.986
1638794700,1777.986,1780.745,1777.98,1780.375
1638795600,1780.375,1780.76,1778.365,1779.065
1638796500,1779.065,1779.815,1776.636,1779.71
1638797400,1779.71,1782.19,1779.574,1781.18
1638798300,1781.18,1781.34,1778.93,1778.93
1638799200,1778.93,1780.47,1778.11,1779.065
1638800100,1779.065,1779.465,1777.87,1777.915
1638801000,1777.915,1780.26,1775.765,1777.016
1638801900,1777.016,1779.976,1776.34,1777.88
1638802800,1777.88,1781.465,1777.88,1780.88
1638803700,1780.88,1781.56,1780.275,1780.915
1638804600,1780.915,1781.605,1779.575,1780.31
1638805500,1780.31,1780.335,1777.435,1778.295
1638806400,1778.295,1780.3,1777.75,1779.776
1638807300,1779.776,1780.38,1778.86,1780.335
1638808200,1780.335,1781.885,1780.125,1781.79
1638809100,1781.79,1784.8,1781.264,1784.535
1638810000,1784.535,1785.015,1783.51,1783.785
1638810900,1783.785,1783.785,1781.75,1782.12
1638811800,1782.12,1782.79,1781.285,1781.46
1638812700,1781.46,1781.56,1779.68,1780.925
1638813600,1780.925,1781.225,1778.324,1778.57
1638814500,1778.57,1779.34,1778.35,1778.575
1638815400,1778.575,1778.915,1778.02,1778.206
1638816300,1778.206,1778.93,1778.16,1778.87
1638817200,1778.87,1779.92,1778.865,1779.53
1638818100,1779.53,1780.345,1779.53,1779.876
1638819000,1779.876,1779.896,1777.855,1777.896
1638819900,1777.896,1779.005,1777.896,1778.455
1638820800,1778.455,1779.095,1778.13,1778.965
1638821700,1778.965,1779.575,1778.63,1779.53
1638822600,1779.53,1779.53,1778.74,1779.115
1638823500,1779.115,1779.765,1779,1779.175
1638824400,1779.175,1779.365,1778.39,1778.67
1638825300,1778.67,1778.895,1778.52,1778.785
1638826200,1778.785,1779.105,1778.39,1778.45
1638827100,1778.45,1778.6,1778.31,1778.59
1638831600,1778.59,1779.745,1778.59,1779.695
1638832500,1779.695,1780.52,1779.695,1780.405
1638833400,1780.405,1782.045,1780.405,1782.01
1638834300,1782.01,1782.01,1780.91,1780.995
1638835200,1780.995,1781.646,1780.885,1781.34
1638836100,1781.34,1781.775,1780.865,1781.23
1638837000,1781.23,1781.93,1781.055,1781.295
1638837900,1781.295,1781.34,1779.35,1779.6
1638838800,1779.6,1780.39,1779.225,1779.66
1638839700,1779.66,1780.03,1779.116,1779.325
1638840600,1779.325,1779.735,1778.56,1779.4
1638841500,1779.4,1780.145,1779.13,1779.17
1638842400,1779.17,1780.545,1778.74,1780.455
1638843300,1780.455,1780.705,1779.945,1780.705
1638844200,1780.705,1781.365,1779.825,1780.025
1638845100,1780.025,1780.4,1779.715,1780.195
1638846000,1780.195,1780.26,1779.265,1779.795
1638846900,1779.795,1779.93,1779.225,1779.44
1638847800,1779.44,1779.895,1778.135,1778.736
1638848700,1778.736,1778.87,1777.5,1777.735
1638849600,1777.735,1778.08,1777.41,1777.435
1638850500,1777.435,1777.97,1777.27,1777.376
1638851400,1777.376,1777.71,1776.985,1777.22
1638852300,1777.22,1777.905,1777.175,1777.905
1638853200,1777.905,1778.615,1777.11,1777.595
1638854100,1777.595,1778.636,1777.37,1778.445
1638855000,1778.445,1779.555,1778.35,1779.555
1638855900,1779.555,1781.46,1779.51,1781.045
1638856800,1781.045,1782.91,1781.045,1781.275
1638857700,1781.275,1782.58,1781.045,1781.95
1638858600,1781.95,1782.32,1780.975,1781.31
1638859500,1781.31,1783.44,1781.216,1783.355
1638860400,1783.355,1783.77,1782.515,1783.31
1638861300,1783.31,1784.38,1783.225,1783.875
1638862200,1783.875,1784.65,1783.26,1783.61
1638863100,1783.61,1783.65,1782.455,1782.755
1638864000,1782.755,1783.31,1781.15,1781.635
1638864900,1781.635,1782.585,1781.605,1782.07
1638865800,1782.07,1783.73,1782.07,1783.64
1638866700,1783.64,1783.65,1781.775,1781.775
1638867600,1781.775,1782.05,1778.03,1778.86
1638868500,1778.86,1779.195,1777.48,1778.815
1638869400,1778.815,1780.55,1778.68,1780.23
1638870300,1780.23,1781.855,1779.85,1781.3
1638871200,1781.3,1781.505,1778.4,1779.105
1638872100,1779.105,1780.15,1778.84,1779.58
1638873000,1779.58,1780.485,1779.58,1780.21
1638873900,1780.21,1780.83,1780.01,1780.595
1638874800,1780.595,1781.445,1780.37,1781.39
1638875700,1781.39,1782.165,1781.075,1782.03
1638876600,1782.03,1782.645,1781.525,1782.645
1638877500,1782.645,1783.365,1782.05,1782.325
1638878400,1782.325,1784.756,1782.325,1782.856
1638879300,1782.856,1784.065,1782.2,1783.315
1638880200,1783.315,1783.65,1782.345,1782.99
1638881100,1782.99,1783.91,1782.735,1783.495
1638882000,1783.495,1783.75,1781.784,1783.32
1638882900,1783.32,1783.41,1778.03,1778.255
1638883800,1778.255,1778.78,1772.25,1774.265
1638884700,1774.265,1775.926,1772.816,1775.416
1638885600,1775.416,1779.656,1773.775,1779.08
1638886500,1779.08,1781.415,1778.93,1778.93
1638887400,1778.93,1781.82,1778.645,1780.24
1638888300,1780.24,1780.81,1778.52,1779.745
1638889200,1779.745,1781.865,1778.9,1781.115
1638890100,1781.115,1782.375,1780.79,1782.135
1638891000,1782.135,1784.215,1781.49,1782.965
1638891900,1782.965,1782.986,1781.025,1782.565
1638892800,1782.565,1783.545,1782.13,1783.035
1638893700,1783.035,1785.865,1782.195,1785.865
1638894600,1785.865,1786.78,1784.935,1785.945
1638895500,1785.945,1787.875,1785.45,1785.995
1638896400,1785.995,1786.865,1785.795,1786.12
1638897300,1786.12,1786.12,1783.915,1784.235
1638898200,1784.235,1784.955,1783.04,1783.4
1638899100,1783.4,1783.4,1782.06,1783.16
1638900000,1783.16,1783.87,1782.675,1783.395
1638900900,1783.395,1784.43,1782.93,1784.1
1638901800,1784.1,1784.1,1782.32,1782.675
1638902700,1782.675,1784.165,1782.575,1784.165
1638903600,1784.165,1784.35,1783.89,1784.235
1638904500,1784.235,1785.525,1784.105,1785.525
1638905400,1785.525,1785.525,1784.02,1784.42
1638906300,1784.42,1785.035,1784.225,1784.94
1638907200,1784.94,1786.245,1784.755,1786.195
1638908100,1786.195,1786.29,1785.16,1785.855
1638909000,1785.855,1786.06,1785.29,1785.715
1638909900,1785.715,1786.43,1785.27,1785.435
1638910800,1785.435,1785.435,1784.205,1784.265
1638911700,1784.265,1784.485,1783.95,1784.38
1638912600,1784.38,1784.59,1784.2,1784.2
1638913500,1784.2,1784.66,1784,1784.06
1638918000,1784.06,1785.065,1784.06,1784.62
1638918900,1784.62,1784.665,1783.73,1784.11
1638919800,1784.11,1784.555,1784.11,1784.385
1638920700,1784.385,1785.396,1784.29,1784.865
1638921600,1784.865,1785.685,1784.645,1784.86
1638922500,1784.86,1786.015,1784.73,1785.97
1638923400,1785.97,1786.196,1785.575,1785.88
1638924300,1785.88,1785.985,1784.87,1785.406
1638925200,1785.406,1785.795,1784.54,1784.765
1638926100,1784.765,1785.815,1784.555,1785.516
1638927000,1785.516,1786.795,1785.02,1786.65
1638927900,1786.65,1787.454,1786.594,1786.84
1638928800,1786.84,1789.73,1786.84,1789.51
1638929700,1789.51,1790.46,1788.82,1789.875
1638930600,1789.875,1790.07,1789.34,1789.965
1638931500,1789.965,1790.17,1789.43,1790.17
1638932400,1790.17,1790.61,1788.9,1789.13
1638933300,1789.13,1789.515,1788.925,1789.195
1638934200,1789.195,1789.32,1788.49,1788.625
1638935100,1788.625,1789.15,1787.835,1788.034
1638936000,1788.034,1788.4,1787.88,1788.275
1638936900,1788.275,1788.275,1787.635,1788.005
1638937800,1788.005,1788.39,1787.675,1788.39
1638938700,1788.39,1789.605,1788.39,1789.396
1638939600,1789.396,1790.09,1789.115,1789.16
1638940500,1789.16,1789.345,1788.755,1789.026
1638941400,1789.026,1790.495,1788.96,1790.2
1638942300,1790.2,1790.89,1790.15,1790.88
1638943200,1790.88,1791.63,1790.625,1790.67
1638944100,1790.67,1791.15,1790.495,1791.095
1638945000,1791.095,1791.19,1788.665,1788.665
1638945900,1788.665,1788.88,1788.21,1788.72
1638946800,1788.72,1789.01,1786.67,1787.185
1638947700,1787.185,1790.015,1786.8,1789.43
1638948600,1789.43,1791.06,1789.43,1790.815
1638949500,1790.815,1791.59,1789.61,1789.84
1638950400,1789.84,1790.27,1788.025,1788.025
1638951300,1788.025,1788.185,1786.075,1786.835
1638952200,1786.835,1788.15,1785.86,1787.445
1638953100,1787.445,1789.035,1787.18,1788.8
1638954000,1788.8,1789.215,1788.145,1788.51
1638954900,1788.51,1789.535,1788.16,1788.84
1638955800,1788.84,1790.43,1788.82,1789.2
1638956700,1789.2,1789.695,1788.86,1789.695
1638957600,1789.695,1789.83,1788.76,1789.455
1638958500,1789.455,1790.565,1789.146,1790.356
1638959400,1790.356,1793.155,1789.65,1792.14
1638960300,1792.14,1792.675,1791.955,1792.07
1638961200,1792.07,1792.6,1789.745,1789.84
1638962100,1789.84,1789.995,1787.31,1789.71
1638963000,1789.71,1789.765,1788.515,1788.785
1638963900,1788.785,1789.406,1782.97,1786.715
1638964800,1786.715,1787.106,1784.546,1785.77
1638965700,1785.77,1786.04,1783.535,1785.135
1638966600,1785.135,1786.34,1783.92,1784.41
1638967500,1784.41,1785.5,1783.88,1784.605
1638968400,1784.605,1785.52,1782.16,1783.135
1638969300,1783.135,1785.65,1781.83,1783.965
1638970200,1783.965,1785.8,1781.645,1785.205
1638971100,1785.205,1785.486,1783.11,1783.295
1638972000,1783.295,1783.46,1780.23,1782.64
1638972900,1782.64,1783.24,1781.75,1782.23
1638973800,1782.23,1783.12,1779.715,1780.626
1638974700,1780.626,1783.51,1780.375,1781.546
1638975600,1781.546,1785.07,1780.815,1783.325
1638976500,1783.325,1783.62,1781.525,1781.805
1638977400,1781.805,1782.72,1781.46,1781.6
1638978300,1781.6,1782.575,1780.255,1782.575
1638979200,1782.575,1783.085,1781.19,1782.255
1638980100,1782.255,1783.3,1781.62,1782.87
1638981000,1782.87,1782.93,1781.775,1781.775
1638981900,1781.775,1782.68,1781.605,1782.565
1638982800,1782.565,1783.685,1782.465,1783.465
1638983700,1783.465,1784.53,1783.465,1783.62
1638984600,1783.62,1783.845,1783.02,1783.63
1638985500,1783.63,1785.075,1783.45,1784.435
1638986400,1784.435,1784.97,1783.74,1784.225
1638987300,1784.225,1785.505,1783.985,1785.07
1638988200,1785.07,1785.525,1784.45,1784.785
1638989100,1784.785,1784.785,1783.925,1784.625
1638990000,1784.625,1785.875,1784.44,1785.77
1638990900,1785.77,1785.83,1785.315,1785.67
1638991800,1785.67,1785.81,1784.885,1785.71
1638992700,1785.71,1786.38,1785.62,1785.715
1638993600,1785.715,1786.18,1785.665,1786.125
1638994500,1786.125,1786.845,1786.08,1786.845
1638995400,1786.845,1786.895,1785.93,1786.02
1638996300,1786.02,1786.34,1785.555,1785.675
1638997200,1785.675,1785.825,1783.675,1783.84
1638998100,1783.84,1783.84,1782.665,1782.9
1638999000,1782.9,1783.15,1782.615,1782.68
1638999900,1782.68,1782.935,1782.405,1782.765
1639004400,1782.765,1783.466,1782.765,1783.29
1639005300,1783.29,1784.31,1783.22,1784.185
1639006200,1784.185,1784.414,1783.176,1784.414
1639007100,1784.414,1784.845,1783.275,1783.55
1639008000,1783.55,1784.275,1782.785,1784.12
1639008900,1784.12,1785.546,1783.935,1784.575
1639009800,1784.575,1785.256,1784.185,1784.97
1639010700,1784.97,1785.19,1784.345,1784.885
1639011600,1784.885,1784.885,1782.61,1783.18
1639012500,1783.18,1784.03,1782.965,1783.91
1639013400,1783.91,1784.675,1783.825,1784.13
1639014300,1784.13,1784.675,1784.08,1784.425
1639015200,1784.425,1784.586,1783.765,1784.045
1639016100,1784.045,1784.58,1783.51,1783.71
1639017000,1783.71,1784.07,1782.265,1782.305
1639017900,1782.305,1783.555,1782.305,1783.45
1639018800,1783.45,1783.535,1782.95,1783.11
1639019700,1783.11,1783.63,1782.96,1782.985
1639020600,1782.985,1783.61,1782.905,1783.42
1639021500,1783.42,1784.605,1783.375,1784.605
1639022400,1784.605,1786.02,1784.55,1785.74
1639023300,1785.74,1786.085,1785.38,1785.696
1639024200,1785.696,1785.976,1785.495,1785.935
1639025100,1785.935,1786.135,1785.68,1785.995
1639026000,1785.995,1786.13,1785.54,1785.79
1639026900,1785.79,1786.945,1785.745,1786.175
1639027800,1786.175,1787.12,1786.02,1786.545
1639028700,1786.545,1786.615,1785.74,1785.795
1639029600,1785.795,1786.18,1785.545,1785.63
1639030500,1785.63,1786.515,1785.315,1786.44
1639031400,1786.44,1786.7,1785.4,1785.5
1639032300,1785.5,1785.665,1784.02,1784.075
1639033200,1784.075,1785.925,1783.355,1785.195
1639034100,1785.195,1787.195,1784.28,1786.65
1639035000,1786.65,1786.865,1785.535,1785.98
1639035900,1785.98,1786.82,1785.375,1786.3
1639036800,1786.3,1787.67,1785.495,1786.42
1639037700,1786.42,1786.785,1785.075,1785.255
1639038600,1785.255,1785.935,1783.18,1783.505
1639039500,1783.505,1784.515,1782.785,1784.505
1639040400,1784.505,1785.825,1782.515,1783.59
1639041300,1783.59,1783.936,1782.815,1783.405
1639042200,1783.405,1784.076,1782.315,1782.55
1639043100,1782.55,1783.29,1781.995,1782.986
1639044000,1782.986,1783.155,1781.345,1781.725
1639044900,1781.725,1782.55,1781.395,1782.295
1639045800,1782.295,1784.195,1781.925,1784.13
1639046700,1784.13,1784.13,1782.66,1783.01
1639047600,1783.01,1783.435,1782.36,1783.215
1639048500,1783.215,1783.99,1782.575,1782.575
1639049400,1782.575,1783.09,1781.275,1781.275
1639050300,1781.275,1781.335,1779.44,1780.36
1639051200,1780.36,1780.36,1778.7,1779.08
1639052100,1779.08,1779.195,1775.35,1775.865
1639053000,1775.865,1778.315,1775.03,1777.91
1639053900,1777.91,1778.28,1776.31,1776.445
1639054800,1776.445,1777.046,1773.905,1775.96
1639055700,1775.96,1778.94,1774.535,1777.145
1639056600,1777.145,1778.29,1773.88,1778.086
1639057500,1778.086,1778.086,1776.474,1777.71
1639058400,1777.71,1777.88,1775.435,1775.605
1639059300,1775.605,1783.226,1775.605,1782.43
1639060200,1782.43,1782.705,1776.83,1777.235
1639061100,1777.235,1778.36,1774,1776.905
1639062000,1776.905,1777.11,1774.89,1775.56
1639062900,1775.56,1778.72,1775.175,1777.57
1639063800,1777.57,1780.446,1777.57,1779.645
1639064700,1779.645,1780.22,1777.69,1779.58
1639065600,1779.58,1780.92,1778.965,1779.3
1639066500,1779.3,1779.465,1776.495,1776.88
1639067400,1776.88,1777.335,1775.435,1775.435
1639068300,1775.435,1776.685,1775.02,1776.33
1639069200,1776.33,1777.41,1776.33,1776.905
1639070100,1776.905,1777.36,1776.395,1777.26
1639071000,1777.26,1778.255,1776.965,1777.55
1639071900,1777.55,1778.615,1776.93,1777.05
1639072800,1777.05,1777.36,1773.31,1775.39
1639073700,1775.39,1776.626,1774.61,1776.06
1639074600,1776.06,1776.816,1775.55,1776.775
1639075500,1776.775,1778.38,1776.595,1778.34
1639076400,1778.34,1778.34,1775.67,1776.1
1639077300,1776.1,1776.355,1775.1,1775.494
1639078200,1775.494,1776.025,1775.215,1775.99
1639079100,1775.99,1776.63,1775.945,1776.185
1639080000,1776.185,1776.506,1775.995,1775.995
1639080900,1775.995,1776.64,1775.945,1776.21
1639081800,1776.21,1776.21,1775.41,1775.625
1639082700,1775.625,1776.435,1775.365,1775.466
1639083600,1775.466,1775.886,1775.005,1775.095
1639084500,1775.095,1775.37,1774.885,1775.255
1639085400,1775.255,1775.35,1775.02,1775.295
1639086300,1775.295,1775.386,1774.85,1775.31
1639090800,1775.31,1776.205,1775.31,1776.08
1639091700,1776.08,1776.12,1775.806,1775.806
1639092600,1775.806,1776.37,1775.74,1776.125
1639093500,1776.125,1776.445,1775.92,1776.445
1639094400,1776.445,1777.755,1776.21,1777.235
1639095300,1777.235,1777.9,1777.145,1777.85
1639096200,1777.85,1778.08,1777.37,1777.665
1639097100,1777.665,1778.125,1776.37,1776.706
1639098000,1776.706,1776.88,1776.09,1776.57
1639098900,1776.57,1778.215,1775.715,1777.97
1639099800,1777.97,1779.125,1777.97,1778.775
1639100700,1778.775,1778.99,1777.91,1778.4
1639101600,1778.4,1779.675,1778.3,1779.36
1639102500,1779.36,1779.69,1778.645,1779.51
1639103400,1779.51,1779.64,1778.506,1778.605
1639104300,1778.605,1778.7,1777.86,1778.03
1639105200,1778.03,1778.88,1777.89,1778.78
1639106100,1778.78,1779.495,1778.64,1779.2
1639107000,1779.2,1779.705,1778.695,1778.74
1639107900,1778.74,1778.74,1778.28,1778.6
1639108800,1778.6,1778.6,1777.095,1777.93
1639109700,1777.93,1779.515,1777.585,1778.97
1639110600,1778.97,1779.125,1778.265,1778.35
1639111500,1778.35,1778.44,1777.97,1778.15
1639112400,1778.15,1778.15,1777.465,1777.64
1639113300,1777.64,1777.865,1777.315,1777.505
1639114200,1777.505,1778.59,1777.475,1777.5
1639115100,1777.5,1778.28,1777.12,1777.13
1639116000,1777.13,1777.555,1773.7,1774.55
1639116900,1774.55,1774.595,1771.555,1771.94
1639117800,1771.94,1773.025,1771.49,1772.975
1639118700,1772.975,1773.736,1772.75,1773.655
1639119600,1773.655,1774.18,1772.93,1773.76
1639120500,1773.76,1773.93,1771.565,1772.305
1639121400,1772.305,1773.53,1771.5,1772.84
1639122300,1772.84,1773.31,1772.175,1773.11
1639123200,1773.11,1773.435,1772.125,1772.125
1639124100,1772.125,1772.365,1770.52,1772.21
1639125000,1772.21,1773.235,1771.265,1772.465
1639125900,1772.465,1772.61,1771.32,1771.715
1639126800,1771.715,1772.175,1770.765,1771.5
1639127700,1771.5,1771.715,1770.215,1770.85
1639128600,1770.85,1771.755,1770.505,1771.075
1639129500,1771.075,1772.02,1770.34,1770.945
1639130400,1770.945,1771.435,1770.695,1771.11
1639131300,1771.11,1771.72,1770.52,1770.775
1639132200,1770.775,1771.875,1770.57,1771.4
1639133100,1771.4,1771.62,1770.445,1771.27
1639134000,1771.27,1771.3,1770.615,1770.86
1639134900,1770.86,1772.255,1770.805,1771.475
1639135800,1771.475,1772.685,1771.06,1772.165
1639136700,1772.165,1772.69,1771.89,1772.245
1639137600,1772.245,1773.66,1771.8,1772.67
1639138500,1772.67,1772.67,1771.895,1772.445
1639139400,1772.445,1772.935,1772.16,1772.486
1639140300,1772.486,1773.88,1772.39,1773.635
1639141200,1773.635,1776.215,1772.345,1775.565
1639142100,1775.565,1777.65,1772.59,1774.465
1639143000,1774.465,1782.64,1774.465,1778.14
1639143900,1778.14,1785.375,1776.35,1784.204
1639144800,1784.204,1789.534,1784.09,1784.445
1639145700,1784.445,1785,1781.78,1784.795
1639146600,1784.795,1785.04,1778.84,1780.165
1639147500,1780.165,1781.49,1779.265,1780.305
1639148400,1780.305,1781.716,1779.085,1781.66
1639149300,1781.66,1783.45,1780.795,1783.04
1639150200,1783.04,1784.486,1782.514,1784.445
1639151100,1784.445,1784.735,1782.815,1783.17
1639152000,1783.17,1785.145,1783.17,1784.855
1639152900,1784.855,1786.05,1784.37,1785.515
1639153800,1785.515,1786.155,1785.27,1786.07
1639154700,1786.07,1786.47,1784.375,1784.655
1639155600,1784.655,1785.22,1783.38,1784.3
1639156500,1784.3,1785.04,1784.16,1784.55
1639157400,1784.55,1785.135,1783.31,1783.31
1639158300,1783.31,1783.765,1782.96,1783.505
1639159200,1783.505,1784.745,1783.41,1784.66
1639160100,1784.66,1785.07,1783.83,1784.115
1639161000,1784.115,1784.21,1782.79,1783.32
1639161900,1783.32,1783.64,1782.655,1782.76
1639162800,1782.76,1783.275,1781.995,1782.18
1639163700,1782.18,1782.235,1781.475,1781.81
1639164600,1781.81,1782.506,1781.51,1782.215
1639165500,1782.215,1782.87,1781.76,1782.33
1639166400,1782.33,1782.47,1781.88,1782.156
1639167300,1782.156,1782.535,1781.96,1782.45
1639168200,1782.45,1782.695,1782.21,1782.605
1639169100,1782.605,1783.11,1782.415,1782.85
1639170000,1782.85,1782.85,1782.125,1782.23
1639170900,1782.23,1782.7,1782.155,1782.7
1639171800,1782.7,1782.875,1782.49,1782.68
1639172700,1782.68,1783.244,1782.47,1782.87
1639350000,1782.87,1784.115,1782.815,1784.015
1639350900,1784.015,1784.4,1783.706,1784.36
1639351800,1784.36,1784.5,1783.54,1783.67
1639352700,1783.67,1783.88,1782.805,1783.315
1639353600,1783.315,1783.435,1782.605,1782.965
1639354500,1782.965,1783.35,1782.585,1783.075
1639355400,1783.075,1783.626,1783.075,1783.325
1639356300,1783.325,1783.425,1782.505,1782.71
1639357200,1782.71,1784.61,1782.644,1784.16
1639358100,1784.16,1785.305,1783.82,1785.15
1639359000,1785.15,1786.565,1784.92,1786.36
1639359900,1786.36,1786.91,1785.695,1786.85
1639360800,1786.85,1788.81,1786.71,1786.9
1639361700,1786.9,1787.42,1786.485,1786.775
1639362600,1786.775,1787.205,1785.825,1786.246
1639363500,1786.246,1786.61,1785.61,1785.85
1639364400,1785.85,1786.25,1785.62,1785.895
1639365300,1785.895,1786.445,1785.47,1786.04
1639366200,1786.04,1786.65,1785.805,1786.185
1639367100,1786.185,1786.21,1785.61,1786.11
1639368000,1786.11,1786.53,1785.965,1786.175
1639368900,1786.175,1787.01,1786.175,1786.755
1639369800,1786.755,1786.755,1785.7,1785.79
1639370700,1785.79,1786.59,1785.745,1786.46
1639371600,1786.46,1786.88,1786.385,1786.65
1639372500,1786.65,1786.73,1785.64,1786.4
1639373400,1786.4,1786.4,1784.52,1785.48
1639374300,1785.48,1786.25,1784.925,1785.01
1639375200,1785.01,1785.41,1784.485,1784.55
1639376100,1784.55,1785.83,1784.14,1785.79
1639377000,1785.79,1786.116,1784.94,1785.52
1639377900,1785.52,1785.896,1784.57,1784.57
1639378800,1784.57,1784.96,1783.39,1784.605
1639379700,1784.605,1786.25,1784.605,1785.724
1639380600,1785.724,1786.106,1785.405,1785.514
1639381500,1785.514,1786,1785.224,1785.48
1639382400,1785.48,1787.05,1785.48,1786.705
1639383300,1786.705,1786.956,1785.58,1786.585
1639384200,1786.585,1787.895,1786.585,1787.535
