time,open,high,low,close,Basis,Upper,Lower
1647818880,1919.97,1919.98,1919.9,1919.91,1919.8239999999998,1920.1805613466329,1919.4674386533668
1647818940,1919.91,1920.15,1919.51,1919.53,1919.81,1920.2041573221697,1919.4158426778301
1647819000,1919.53,1919.57,1918.41,1918.48,1919.5819999999999,1920.7368437099651,1918.4271562900346
1647819060,1918.48,1918.87,1918.44,1918.87,1919.352,1920.5242388791355,1918.1797611208647
1647819120,1918.87,1918.87,1918.36,1918.45,1919.0480000000002,1920.2098192591093,1917.8861807408912
1647819180,1918.45,1918.62,1918.44,1918.61,1918.788,1919.5870394186932,1917.9889605813069
1647819240,1918.61,1918.86,1918.61,1918.82,1918.6460000000002,1918.9897673445143,1918.302232655486
1647819300,1918.82,1918.84,1918.71,1918.77,1918.7040000000002,1919.0121817411639,1918.3958182588365
1647819360,1918.77,1919.06,1918.71,1918.75,1918.6799999999998,1918.9489237624753,1918.4110762375244
1647819420,1918.75,1919.11,1918.74,1919.07,1918.804,1919.1042931703398,1918.5037068296604
1647819480,1919.07,1919.32,1919.06,1919.32,1918.946,1919.384652472691,1918.5073475273089
1647819540,1919.32,1919.34,1919.15,1919.24,1919.03,1919.4997233108757,1918.5602766891243
1647819600,1919.24,1919.43,1919.23,1919.39,1919.154,1919.6108763413324,1918.6971236586676
1647819660,1919.39,1919.7,1919.29,1919.55,1919.3139999999999,1919.6321446117497,1918.99585538825
1647819720,1919.55,1920.01,1919.54,1920.01,1919.502,1920.049488804767,1918.954511195233
1647819780,1920.01,1920.05,1919.9,1920.05,1919.648,1920.3023882576624,1918.9936117423374
1647819840,1920.05,1920.32,1920.05,1920.28,1919.8560000000002,1920.5204817403321,1919.1915182596683
1647819900,1920.28,1920.33,1920.18,1920.2,1920.018,1920.5254485079506,1919.5105514920494
1647819960,1920.2,1920.33,1919.82,1920.29,1920.166,1920.3980689358596,1919.9339310641403
1647820020,1920.29,1920.86,1920.29,1920.36,1920.236,1920.4478867293983,1920.024113270602
1647820080,1920.36,1920.36,1920.02,1920.36,1920.298,1920.4169285094194,1920.1790714905806
1647820140,1920.36,1920.57,1920.3,1920.48,1920.3379999999997,1920.5223474773697,1920.1536525226297
1647820200,1920.48,1920.48,1920.23,1920.41,1920.3799999999999,1920.50585702296,1920.2541429770397
1647820260,1920.41,1920.41,1920.26,1920.37,1920.396,1920.4877386925737,1920.3042613074263
1647820320,1920.37,1920.5,1920.34,1920.39,1920.402,1920.487229045044,1920.3167709549562
1647820380,1920.39,1920.45,1920.28,1920.3,1920.3899999999999,1920.5066190027328,1920.273380997267
1647820440,1920.3,1920.32,1920.23,1920.26,1920.346,1920.4595605214224,1920.2324394785776
1647820500,1920.26,1920.26,1919.52,1919.54,1920.1719999999998,1920.8109240895546,1919.533075910445
1647820560,1919.54,1919.55,1919.45,1919.48,1919.9939999999995,1920.7897487035677,1919.1982512964312
1647820620,1919.48,1919.48,1918.68,1918.68,1919.6519999999996,1920.8441342196934,1918.4598657803058
1647820680,1918.68,1918.86,1918.48,1918.86,1919.3639999999996,1920.4843999274744,1918.2436000725247
1647820740,1918.86,1919.16,1918.61,1919.16,1919.1439999999998,1919.8168565938397,1918.4711434061599
1647820800,1919.16,1919.92,1918.84,1919.76,1919.1879999999996,1919.977369365301,1918.3986306346983
1647820860,1919.76,1919.76,1919.41,1919.52,1919.1959999999995,1919.9977580692132,1918.3942419307857
1647820920,1919.52,1919.83,1919.42,1919.83,1919.426,1920.1606944900261,1918.6913055099737
1647820980,1919.83,1920.01,1919.53,1919.56,1919.5659999999996,1920.0344613073967,1919.0975386926025
1647821040,1919.56,1920.07,1919.47,1920,1919.7339999999997,1920.088084729143,1919.3799152708564
1647821100,1920,1920.1,1919.97,1920.01,1919.7839999999997,1920.2032564837937,1919.3647435162056
1647821160,1920.01,1920.46,1919.99,1920.45,1919.9699999999993,1920.5500689638736,1919.389931036125
1647821220,1920.45,1920.45,1920.23,1920.27,1920.0579999999995,1920.6595180797397,1919.4564819202594
1647821280,1920.27,1920.38,1920.19,1920.24,1920.1939999999995,1920.5344937589732,1919.8535062410258
1647821340,1920.24,1920.5,1920.15,1920.45,1920.2839999999997,1920.6093551897761,1919.9586448102232
1647821400,1920.45,1920.75,1920.15,1920.16,1920.3139999999996,1920.5474437825033,1920.080556217496
1647821460,1920.16,1920.56,1920.11,1920.52,1920.328,1920.5979333177452,1920.0580666822548
1647821520,1920.52,1920.68,1920.49,1920.66,1920.4059999999997,1920.7720819576737,1920.0399180423258
1647821580,1920.66,1920.73,1920.53,1920.61,1920.4799999999996,1920.8312264234798,1920.1287735765193
1647821640,1920.61,1920.62,1920.29,1920.39,1920.4679999999996,1920.826530332114,1920.1094696678852
1647821700,1920.39,1920.7,1920.32,1920.58,1920.5519999999997,1920.7376448165992,1920.3663551834002
1647821760,1920.58,1920.68,1920.54,1920.63,1920.5739999999998,1920.7652485173421,1920.3827514826576
1647821820,1920.63,1921.04,1920.62,1921.02,1920.6459999999995,1921.0571642010043,1920.2348357989947
1647821880,1921.02,1921.58,1921.02,1921.46,1920.8159999999996,1921.5792142547086,1920.0527857452905
1647821940,1921.46,1921.78,1921.43,1921.73,1921.0839999999996,1921.9886192562635,1920.1793807437357
1647822000,1921.73,1922.19,1921.5,1922.03,1921.3739999999998,1922.371324419847,1920.3766755801526
