time,open,high,low,close,Plot,Volume,Volume MA
1646013900,0.66857,0.66882,0.66849,0.66866,0.668634443060083,314,728.2
1646014200,0.66866,0.66876,0.66848,0.66866,0.6686380940514998,405,719.25
1646014500,0.66866,0.6689,0.66858,0.66868,0.6686440806155713,376,708.2
1646014800,0.66868,0.66883,0.66862,0.66876,0.6686606405276325,458,709.05
1646015100,0.66876,0.66876,0.66833,0.6685,0.6686376918808278,389,699.4
1646015400,0.6685,0.66852,0.66832,0.66833,0.6685937358978524,470,685.05
1646015700,0.66833,0.6687,0.6683,0.66858,0.6685917736267307,562,679.75
1646016000,0.66858,0.66858,0.66785,0.66787,0.6684886631086263,614,655.4
1646016300,0.66787,0.66792,0.66759,0.6677,0.6683759969502512,790,655.7
1646016600,0.6677,0.66819,0.66766,0.66816,0.6683451402430725,507,634.7
1646016900,0.66816,0.66834,0.66799,0.66828,0.6683358344940621,561,603.5
1646017200,0.66828,0.6686,0.66821,0.66824,0.6683221438520531,392,576.05
1646017500,0.66824,0.66843,0.66782,0.66784,0.6682532661589027,457,554.2
1646017800,0.66784,0.66804,0.66774,0.66776,0.6681827995647737,397,537.35
1646018100,0.66776,0.66795,0.66776,0.66784,0.6681338281983774,418,510.55
1646018400,0.66784,0.66808,0.66781,0.66802,0.6681175670271806,287,496.65
1646018700,0.66802,0.66804,0.66784,0.66789,0.6680850574518692,305,481.55
1646019000,0.66789,0.66818,0.66788,0.66804,0.6680786206730307,406,467.7
1646019300,0.66804,0.66824,0.66804,0.66823,0.6681002462911693,275,443.4
1646019600,0.66823,0.66833,0.66806,0.6682,0.6681144968210022,375,437.9
1646019900,0.6682,0.66828,0.66805,0.6682,0.668126711560859,322,438.3
1646020200,0.6682,0.66822,0.66797,0.66798,0.6681057527664506,329,434.5
1646020500,0.66798,0.66804,0.66776,0.66776,0.6680563595141005,327,432.05
1646020800,0.66776,0.66837,0.66776,0.66836,0.6680997367263719,286,423.45
1646021100,0.66836,0.6685,0.66828,0.66838,0.6681397743368901,479,427.95
1646021400,0.66838,0.66843,0.66807,0.66808,0.6681312351459058,345,421.7
1646021700,0.66808,0.66824,0.66803,0.66804,0.6681182015536334,329,410.05
1646022000,0.66804,0.66812,0.66797,0.66797,0.6680970299031144,175,388.1
1646022300,0.66797,0.66822,0.66794,0.66808,0.6680945970598123,245,360.85
1646022600,0.66808,0.66822,0.66806,0.66822,0.6681125117655534,243,347.65
1646022900,0.66822,0.66852,0.66818,0.66843,0.6681578672276173,363,337.75
1646023200,0.66843,0.66844,0.66828,0.6683,0.6681781719093863,197,328
1646023500,0.6683,0.6683,0.66786,0.66786,0.668132718779474,291,319.7
1646023800,0.66786,0.66802,0.66786,0.66798,0.6681109018109777,348,317.25
1646024100,0.66798,0.66825,0.66796,0.66822,0.6681264872665523,358,314.25
1646024400,0.66822,0.66846,0.6682,0.66842,0.6681684176570448,233,311.55
1646024700,0.66842,0.66858,0.66834,0.66856,0.6682243579917528,232,307.9
1646025000,0.66856,0.66868,0.66846,0.6686,0.668278021135788,192,297.2
1646025300,0.6686,0.66872,0.66852,0.66854,0.6683154466878183,192,293.05
1646025600,0.66854,0.66876,0.66846,0.66873,0.6683746685895586,167,282.65
1646025900,0.66873,0.66876,0.66848,0.66852,0.6683954302196217,314,282.25
1646026200,0.66852,0.66882,0.66852,0.6686,0.6684246544739614,363,283.95
1646026500,0.6686,0.66862,0.66836,0.66836,0.6684154181205384,193,277.25
1646026800,0.66836,0.66844,0.66828,0.66843,0.6684175012461757,240,274.95
1646027100,0.66843,0.66892,0.6684,0.66884,0.6684778582110077,242,263.1
1646027400,0.66884,0.66912,0.6688,0.66896,0.6685467356094351,220,256.85
1646027700,0.66896,0.66912,0.66896,0.66901,0.6686129162366586,374,259.1
1646028000,0.66901,0.6696,0.66886,0.66945,0.6687324996314218,483,274.5
1646028300,0.66945,0.66956,0.66932,0.66942,0.66883071396979,261,275.3
1646028600,0.66942,0.66971,0.66936,0.66969,0.668953469116963,258,276.05
1646028900,0.66969,0.66971,0.66953,0.66956,0.6690401163859682,162,266
1646029200,0.66956,0.66961,0.66908,0.66926,0.6690715283308298,274,269.85
1646029500,0.66926,0.66976,0.66924,0.66964,0.6691527385692827,387,274.65
1646029800,0.66964,0.66971,0.66936,0.6695,0.6692023473450995,369,275.7
1646030100,0.6695,0.66978,0.66942,0.66968,0.6692705834386568,248,270.2
1646030400,0.66968,0.66998,0.66965,0.66994,0.6693662143759916,285,272.8
1646030700,0.66994,0.66996,0.66975,0.66992,0.6694453266079928,407,281.55
1646031000,0.66992,0.66993,0.66957,0.66962,0.6694702799497082,318,287.85
1646031300,0.66962,0.66966,0.66952,0.66958,0.6694859542426069,300,293.25
1646031600,0.66958,0.6702,0.66948,0.6702,0.6695879607793774,549,312.35
1646031900,0.6702,0.67037,0.67007,0.67014,0.6696668235251807,511,322.2
1646032200,0.67014,0.67022,0.66986,0.67017,0.6697387058787262,549,331.5
1646032500,0.67017,0.67066,0.6701,0.67052,0.6698503193246224,614,352.55
1646032800,0.67052,0.67094,0.6705,0.67084,0.6699917022782478,618,371.45
1646033100,0.67084,0.67096,0.67062,0.67073,0.6700971733813553,723,395.5
1646033400,0.67073,0.67111,0.67044,0.67102,0.6702290057554475,825,425.75
1646033700,0.67102,0.67116,0.67078,0.67088,0.6703220049332408,695,441.8
1646034000,0.67088,0.671,0.67076,0.67095,0.6704117185142063,570,446.15
1646034300,0.67095,0.67111,0.67084,0.67088,0.6704786158693198,684,467.3
1646034600,0.67088,0.67122,0.67087,0.67099,0.6705516707451312,567,482.75
1646034900,0.67099,0.67146,0.67092,0.67138,0.6706700034958268,673,508.3
1646035200,0.67138,0.67144,0.6709,0.67126,0.6707542887107086,979,543.55
1646035500,0.67126,0.67146,0.67098,0.67106,0.6707979617520359,757,562.05
1646035800,0.67106,0.6714,0.67074,0.67078,0.6707953957874594,770,582.1
1646036100,0.67078,0.67095,0.6706,0.67074,0.6707874821035367,738,606.6
1646036400,0.67074,0.67098,0.6707,0.67076,0.6707835560887457,792,631.95
1646036700,0.67076,0.67116,0.67076,0.67113,0.6708330480760677,639,643.55
1646037000,0.67113,0.67122,0.67072,0.67085,0.6708354697794866,526,653.95
1646037300,0.67085,0.67094,0.67027,0.67048,0.6707846883824171,656,671.75
1646037600,0.67048,0.6707,0.67008,0.6702,0.6707011614706433,635,676.05
1646037900,0.6702,0.67047,0.66997,0.67044,0.6706638526891229,620,681.5
1646038200,0.67044,0.67096,0.67042,0.67086,0.6706918737335339,644,686.25
1646038500,0.67086,0.6709,0.6706,0.67082,0.6707101774858861,407,675.9
1646038800,0.67082,0.67096,0.67044,0.67065,0.6707015807021881,648,677.4
1646039100,0.67065,0.67122,0.67064,0.67115,0.6707656406018756,737,678.1
1646039400,0.67115,0.67146,0.67108,0.67136,0.6708505490873219,546,664.15
1646039700,0.67136,0.67138,0.67089,0.67094,0.670863327789133,459,652.35
1646040000,0.67094,0.67117,0.67076,0.67092,0.6708714238192569,609,654.3
1646040300,0.67092,0.67129,0.67091,0.67115,0.6709112204165059,511,645.65
1646040600,0.67115,0.67144,0.67086,0.67114,0.670943903214148,555,645.05
1646040900,0.67114,0.67164,0.67103,0.67164,0.6710433456121268,516,637.2
1646041200,0.67164,0.67168,0.67132,0.67145,0.6711014390961088,527,614.6
1646041500,0.67145,0.67154,0.67132,0.67142,0.6711469477966646,497,601.6
1646041800,0.67142,0.67145,0.67119,0.67134,0.6711745266828554,350,580.6
1646042100,0.67134,0.6717,0.67134,0.67154,0.6712267371567332,460,566.7
1646042400,0.67154,0.67188,0.67154,0.6718,0.6713086318486284,439,549.05
1646042700,0.6718,0.67202,0.67178,0.67179,0.6713773987273958,387,536.45
1646043000,0.67179,0.67202,0.67154,0.67192,0.6714549131949107,364,528.35
1646043300,0.67192,0.67222,0.67189,0.672,0.6715327827384948,352,513.15
1646043600,0.672,0.67214,0.67168,0.67209,0.6716123852044241,411,501.95
1646043900,0.67209,0.6723,0.67198,0.67213,0.6716863301752207,389,490.4
1646044200,0.67213,0.67229,0.67195,0.67222,0.6717625687216178,393,477.85
1646044500,0.67222,0.6726,0.6721,0.67258,0.6718793446185296,360,475.5
1646044800,0.67258,0.67276,0.67244,0.6727,0.6719965811015968,509,468.55
1646045100,0.6727,0.67285,0.67246,0.67279,0.6721099266585115,437,453.55
1646045400,0.67279,0.67332,0.67264,0.67332,0.6722827942787243,518,452.15
1646045700,0.67332,0.67394,0.67326,0.67391,0.6725152522389066,1198,489.1
1646046000,0.67391,0.67391,0.67331,0.67338,0.6726387876333485,862,501.75
1646046300,0.67338,0.67352,0.67325,0.67343,0.6727518179714416,470,499.7
1646046600,0.67343,0.67381,0.67338,0.67356,0.6728672725469499,441,494
1646046900,0.67356,0.67365,0.67332,0.67334,0.6729348050402427,506,493.5
1646047200,0.67334,0.67388,0.67332,0.67384,0.6730641186059224,412,487.75
1646047500,0.67384,0.67403,0.67354,0.67355,0.6731335302336477,467,486.25
1646047800,0.67355,0.6736,0.67318,0.67332,0.6731601687716982,494,493.45
1646048100,0.67332,0.67348,0.67316,0.67342,0.6731972875185984,332,487.05
1646048400,0.67342,0.67359,0.67305,0.67314,0.6731891035873702,348,482.5
1646048700,0.67314,0.67358,0.67314,0.67338,0.6732163745034602,356,480.95
1646049000,0.67338,0.67342,0.67283,0.6729,0.6731711781458231,486,487.05
1646049300,0.6729,0.67343,0.6729,0.67314,0.6731667241249912,448,491.85
1646049600,0.67314,0.67336,0.6731,0.67314,0.6731629063928496,312,486.9
1646049900,0.67314,0.67345,0.67313,0.67332,0.6731853483367283,357,485.3
1646050200,0.67332,0.67362,0.6733,0.6735,0.6732302985743385,432,487.25
1646050500,0.6735,0.67384,0.67348,0.67361,0.6732845416351473,358,487.15
1646050800,0.67361,0.67394,0.6736,0.67389,0.6733710356872692,424,482.9
1646051100,0.67389,0.67398,0.67374,0.67382,0.6734351734462308,370,479.55
1646051400,0.67382,0.67392,0.67345,0.67346,0.6734387200967694,480,477.65
1646051700,0.67346,0.67364,0.6733,0.67358,0.6734589029400881,379,436.7
1646052000,0.67358,0.67364,0.67343,0.6736,0.6734790596629328,516,419.4
1646052300,0.6736,0.67384,0.67348,0.67368,0.6735077654253709,516,421.7
1646052600,0.67368,0.67392,0.6736,0.67374,0.6735409417931751,622,430.75
1646052900,0.67374,0.67376,0.67322,0.67322,0.6734950929655786,851,448
1646053200,0.67322,0.67359,0.67298,0.67342,0.6734843653990674,957,475.25
1646053500,0.67342,0.67343,0.6732,0.67334,0.6734637417706291,494,476.6
1646053800,0.67334,0.67366,0.67333,0.6735,0.6734689215176821,587,481.25
1646054100,0.6735,0.67358,0.67314,0.67316,0.6734247898722989,460,487.65
1646054400,0.67316,0.67321,0.67259,0.67264,0.6733126770333991,557,498.1
1646054700,0.67264,0.6728,0.67248,0.67278,0.6732365803143422,482,504.4
1646055000,0.67278,0.67356,0.67278,0.67334,0.6732513545551504,1081,534.15
1646055300,0.67334,0.67374,0.67334,0.67352,0.6732897324758432,858,554.65
1646055600,0.67352,0.67372,0.67338,0.67366,0.6733426278364371,486,563.35
1646055900,0.67366,0.67373,0.6734,0.6735,0.6733651095740889,619,576.45
1646056200,0.6735,0.67379,0.67346,0.67346,0.6733786653492191,463,578
1646056500,0.67346,0.67368,0.67345,0.67368,0.6734217131564736,482,584.2
1646056800,0.67368,0.67394,0.67355,0.67382,0.6734786112769774,549,590.45
1646057100,0.67382,0.67406,0.67382,0.67398,0.6735502382374092,561,600
1646057400,0.67398,0.67424,0.67376,0.67422,0.673645918489208,439,597.95
1646057700,0.67422,0.6745,0.67398,0.67402,0.6736993587050354,458,601.9
1646058000,0.67402,0.67424,0.67402,0.67404,0.6737480217471731,330,592.6
1646058300,0.67404,0.67438,0.674,0.67424,0.6738183043547198,454,589.5
1646058600,0.67424,0.67434,0.67389,0.67404,0.6738499751611883,816,599.2
1646058900,0.67404,0.67483,0.67404,0.67466,0.6739656929953043,883,600.8
1646059200,0.67466,0.67594,0.6746,0.67568,0.6742105939959752,953,600.6
1646059500,0.67568,0.67611,0.6756,0.67578,0.674434794853693,1085,630.15
1646059800,0.67578,0.6759,0.67552,0.67566,0.6746098241603082,1018,651.7
1646060100,0.67566,0.67586,0.6752,0.67526,0.6747027064231214,689,663.15
1646060400,0.67526,0.67588,0.67522,0.67588,0.6748708912198184,752,672.9
1646060700,0.67588,0.67616,0.67534,0.6755,0.6749607639027015,860,691.8
1646061000,0.6755,0.67582,0.67542,0.67578,0.6750777976308869,672,671.35
1646061300,0.67578,0.67633,0.67576,0.67632,0.6752552551121889,567,656.8
1646061600,0.67632,0.6772,0.67629,0.67668,0.6754587900961618,937,679.35
1646061900,0.67668,0.67669,0.67632,0.67647,0.675603248653853,955,696.15
1646062200,0.67647,0.6767,0.67543,0.67547,0.675584213131874,810,713.5
1646062500,0.67547,0.67658,0.6753,0.67657,0.6757250398273206,731,725.95
1646062800,0.67657,0.6767,0.67601,0.67618,0.6757900341377034,817,739.35
1646063100,0.67618,0.6763,0.67576,0.67596,0.6758143149751744,643,743.45
1646063400,0.67596,0.67626,0.67556,0.67614,0.6758608414072924,1060,774.5
1646063700,0.67614,0.67688,0.67614,0.67678,0.6759921497776792,1408,822
1646064000,0.67678,0.67698,0.67657,0.67668,0.6760904140951537,1009,855.95
1646064300,0.67668,0.67672,0.6761,0.6761,0.6760917835101318,773,871.9
1646064600,0.6761,0.6763,0.6759,0.67611,0.6760943858658273,613,861.75
1646064900,0.67611,0.67632,0.67596,0.67604,0.6760866164564234,574,846.3
1646065200,0.67604,0.67632,0.67581,0.67624,0.67610852839122,583,827.8
1646065500,0.67624,0.67706,0.67624,0.67688,0.6762187386210458,944,820.75
1646065800,0.67688,0.67744,0.6768,0.67722,0.6763617759608964,627,801.2
1646066100,0.67722,0.67762,0.67718,0.67738,0.6765072365379112,743,803.9
1646066400,0.67738,0.67742,0.67688,0.67692,0.6765662027467811,637,798.15
1646066700,0.67692,0.67712,0.67646,0.6765,0.6765567452115266,714,790.85
1646067000,0.6765,0.67722,0.6765,0.67715,0.6766414958955942,549,784.7
1646067300,0.67715,0.67724,0.67696,0.67724,0.676726996481938,605,786.6
1646067600,0.67724,0.67761,0.67698,0.67759,0.676850282698804,629,771.2
1646067900,0.67759,0.67771,0.67718,0.67724,0.6769059565989749,637,755.3
1646068200,0.67724,0.67726,0.6768,0.67686,0.67689939137055,413,735.45
1646068500,0.67686,0.67704,0.6768,0.67692,0.6769023354604714,551,726.45
1646068800,0.67692,0.67697,0.6763,0.67632,0.676819144680404,585,714.85
1646069100,0.67632,0.67634,0.67609,0.6761,0.6767164097260606,428,704.1
1646069400,0.6761,0.67626,0.67598,0.67622,0.6766454940509091,586,680.4
1646069700,0.67622,0.67624,0.67578,0.67586,0.6765332806150649,526,636.3
1646070000,0.67586,0.67602,0.67572,0.67573,0.6764185262414841,460,608.85
1646070300,0.67573,0.67595,0.6757,0.67594,0.6763501653498435,330,586.7
1646070600,0.67594,0.67604,0.67584,0.67591,0.6762872845855802,506,581.35
1646070900,0.67591,0.67592,0.67581,0.67588,0.6762291010733544,362,570.75
1646071200,0.67588,0.6763,0.67588,0.6763,0.6762392294914468,165,549.85
1646071500,0.6763,0.67639,0.6762,0.67637,0.6762579109926686,377,521.5
1646071800,0.67637,0.67642,0.67628,0.67638,0.6762753522794303,266,503.45
1646072100,0.67638,0.6764,0.67595,0.676,0.6762360162395117,511,491.85
1646072400,0.676,0.676,0.67574,0.67586,0.6761822996338671,394,479.7
1646072700,0.67586,0.67594,0.67577,0.67587,0.6761376854004576,375,462.75
1646073000,0.67587,0.67592,0.67574,0.6759,0.6761037303432494,394,455
1646073300,0.6759,0.67601,0.67584,0.67598,0.6760860545799281,263,437.9
1646073600,0.67598,0.67614,0.67596,0.67604,0.6760794753542242,213,417.1
1646073900,0.67604,0.67606,0.67588,0.67603,0.6760724074464779,346,402.55
1646074200,0.67603,0.67626,0.67602,0.67618,0.6760877778112668,337,398.75
1646074500,0.67618,0.67638,0.67614,0.67634,0.6761238095525144,332,387.8
1646074800,0.67634,0.67634,0.67574,0.67578,0.6760746939021551,380,377.55
1646075100,0.67578,0.67578,0.67542,0.67546,0.6759868804875616,523,382.3
1646075400,0.67546,0.67547,0.67508,0.6753,0.6758887547036243,504,378.2
1646075700,0.6753,0.67539,0.67516,0.67535,0.6758117897459636,585,381.15
1646076000,0.67535,0.67555,0.67532,0.67536,0.6757472483536829,462,381.25
1646076300,0.67536,0.6755,0.67532,0.67546,0.6757062128745854,427,386.1
1646076600,0.67546,0.67561,0.67536,0.67542,0.6756653253210733,466,384.1
1646076900,0.67542,0.67578,0.67538,0.67574,0.6756759931323486,518,391.9
1646077200,0.67574,0.6761,0.67566,0.6761,0.675736565542013,590,413.15
1646077500,0.6761,0.67619,0.67601,0.6761,0.6757884847502968,414,415
1646077800,0.6761,0.6764,0.67597,0.67638,0.6758729869288259,376,420.5
1646078100,0.67638,0.67686,0.67632,0.67654,0.6759682745104223,522,421.05
1646078400,0.67654,0.67674,0.67608,0.6762,0.6760013781517904,733,438
1646078700,0.6762,0.67636,0.67606,0.6761,0.676015466987249,480,443.25
1646079000,0.6761,0.6762,0.67581,0.67582,0.6759875431319278,389,443
1646079300,0.67582,0.67594,0.67558,0.67566,0.675940751255938,489,454.3
1646079600,0.67566,0.67588,0.67566,0.67571,0.6759077867908039,284,457.85
1646079900,0.67571,0.67602,0.67564,0.67584,0.6758981029635462,400,460.55
1646080200,0.67584,0.67592,0.67574,0.67582,0.6758869453973253,336,460.5
1646080500,0.67582,0.67586,0.67557,0.67564,0.6758516674834217,381,462.95
1646080800,0.67564,0.67606,0.67562,0.67604,0.6758785721286473,391,463.5
1646081100,0.67604,0.67632,0.67604,0.67624,0.6759302046816976,401,457.4
1646081400,0.67624,0.67642,0.6762,0.6764,0.675997318298598,418,453.1
1646081700,0.6764,0.67666,0.67634,0.67657,0.6760791299702269,444,446.05
1646082000,0.67657,0.67686,0.67647,0.67674,0.67617353997448,303,438.1
1646082300,0.67674,0.67682,0.6767,0.67676,0.6762573199781257,93,421.4
1646082600,0.67676,0.67693,0.67674,0.67691,0.6763505599812507,117,403.95
1646082900,0.67691,0.67696,0.67667,0.6767,0.6764004799839292,130,384.55
1646083200,0.6767,0.67671,0.67656,0.67667,0.6764389828433678,97,359.9
1646083500,0.67667,0.67679,0.67667,0.67678,0.6764876995800295,36,341
1646083800,0.67678,0.677,0.67677,0.67698,0.6765580282114539,63,325.35
1646084100,0.67698,0.67703,0.67696,0.67698,0.676618309895532,36,301.05
1646084400,0.67698,0.67744,0.67694,0.67735,0.676722837053313,101,269.45
1646084700,0.67735,0.67742,0.6773,0.67742,0.6768224317599826,38,247.35
1646085000,0.67742,0.67754,0.67736,0.67754,0.6769249415085566,71,231.45
1646085300,0.67754,0.6776,0.67745,0.67756,0.6770156641501914,53,209.65
1646085600,0.67756,0.67756,0.67665,0.67675,0.6769777121287355,100,200.45
1646085900,0.67675,0.67722,0.67664,0.67716,0.6770037532532018,109,185.9
1646086200,0.67716,0.67725,0.67716,0.67724,0.6770375027884586,11,169.65
1646086500,0.67724,0.67757,0.67723,0.67754,0.6771092881043932,18,151.5
1646086800,0.67754,0.67754,0.67734,0.67744,0.6771565326609084,11,132.5
1646087100,0.67744,0.67744,0.67732,0.67732,0.6771798851379215,18,113.35
1646087400,0.67732,0.67732,0.67726,0.67728,0.6771941872610755,35,94.2
1646087700,0.67728,0.67728,0.67725,0.67728,0.6772064462237789,15,72.75
1646088000,0.67728,0.67734,0.67724,0.67734,0.6772255253346676,49,60.05
1646088300,0.67734,0.67734,0.67718,0.6772,0.6772218788582866,57,58.25
1646088600,0.6772,0.67727,0.67714,0.67719,0.6772173247356742,44,54.6
1646088900,0.67719,0.67719,0.67699,0.6771,0.6772005640591494,30,49.6
1646089200,0.6771,0.67764,0.67706,0.67716,0.6771947691935566,608,75.15
1646089500,0.67716,0.67724,0.67711,0.67716,0.6771898021659056,77,77.2
1646089800,0.67716,0.67718,0.67707,0.67709,0.6771755447136334,40,76.05
1646090100,0.67709,0.67722,0.67705,0.67714,0.6771704668974,120,80.25
1646090400,0.67714,0.67718,0.67708,0.6771,0.6771604001977715,83,79.35
1646090700,0.6771,0.6773,0.6771,0.67729,0.6771789144552327,80,81.45
1646091000,0.67729,0.67732,0.67727,0.67728,0.6771933552473423,26,79.2
1646091300,0.67728,0.67738,0.6772,0.67722,0.6771971616405791,132,83.15
1646091600,0.67722,0.67724,0.67714,0.67716,0.677191852834782,41,80.2
1646091900,0.67716,0.67717,0.67701,0.67702,0.6771673024298132,103,79.9
1646092200,0.67702,0.67703,0.67692,0.67695,0.6771362592255541,93,84
1646092500,0.67695,0.67695,0.67656,0.67662,0.6770625079076178,119,89.05
1646092800,0.67662,0.67676,0.6765,0.67655,0.6769892924922438,151,96.05
1646093100,0.67655,0.6766,0.67647,0.67649,0.676917964993352,183,104.3
1646093400,0.67649,0.67654,0.67643,0.67646,0.6768525414228731,135,109.3
1646093700,0.67646,0.67664,0.67646,0.67652,0.6768050355053198,127,114.9
1646094000,0.67652,0.67656,0.6763,0.67635,0.6767400304331312,142,119.55
1646094300,0.67635,0.67646,0.6762,0.67622,0.6766657403712554,166,125
1646094600,0.67622,0.6764,0.67608,0.67613,0.6765892060325046,204,133
1646094900,0.67613,0.67626,0.67602,0.67622,0.6765364623135753,168,139.9
1646095200,0.67622,0.67622,0.67587,0.67596,0.6764541105544931,200,119.5
1646095500,0.67596,0.676,0.67565,0.67572,0.6763492376181369,218,126.55
1646095800,0.67572,0.67624,0.6757,0.67621,0.6763293465298317,324,140.75
1646096100,0.67621,0.67622,0.67599,0.67613,0.6763008684541415,327,151.1
1646096400,0.67613,0.67627,0.67578,0.6758,0.6762293158178355,269,160.4
1646096700,0.6758,0.67596,0.6758,0.67591,0.6761836992724304,152,164
1646097000,0.67591,0.67591,0.67554,0.67576,0.6761231708049404,131,169.25
1646097300,0.67576,0.67588,0.6756,0.67583,0.6760812892613776,168,171.05
1646097600,0.67583,0.6762,0.6758,0.67612,0.6760868193668951,211,179.55
1646097900,0.67612,0.67646,0.67602,0.67644,0.676137273743053,244,186.6
1646098200,0.67644,0.67685,0.67642,0.67676,0.6762262346369026,342,199.05
1646098500,0.67676,0.67682,0.67668,0.67682,0.6763110582602022,179,202.05
1646098800,0.67682,0.67694,0.67636,0.67654,0.6763437642230306,317,210.35
1646099100,0.67654,0.6767,0.67626,0.67628,0.6763346550483119,298,216.1
1646099400,0.67628,0.67631,0.67608,0.67608,0.6762982757556959,315,225.1
1646099700,0.67608,0.6762,0.676,0.67608,0.6762670935048822,189,228.2
1646100000,0.67608,0.67634,0.67602,0.67614,0.6762489372898991,258,234
1646100300,0.67614,0.67622,0.67591,0.67601,0.676214803391342,136,232.5
1646100600,0.67601,0.67602,0.67565,0.67565,0.6761341171925789,316,238.1
1646100900,0.67565,0.67569,0.67556,0.67564,0.6760635290222103,169,238.15
1646101200,0.67564,0.67584,0.67558,0.67582,0.6760287391618947,153,235.8
1646101500,0.67582,0.67595,0.67582,0.6759,0.6760103478530526,130,231.4
1646101800,0.6759,0.67622,0.6759,0.67612,0.6760260124454736,190,224.7
1646102100,0.67612,0.67614,0.67588,0.67588,0.6760051535246917,221,219.4
1646102400,0.67588,0.67615,0.67584,0.67612,0.6760215601640215,276,219.75
1646102700,0.67612,0.67612,0.67588,0.67596,0.6760127658548756,152,219.75
1646103000,0.67596,0.67605,0.67585,0.67596,0.6760052278756076,176,222
1646103300,0.67596,0.67633,0.67596,0.67608,0.6760159096076636,308,229
1646103600,0.67608,0.67609,0.6759,0.67602,0.676016493949426,276,232.25
1646103900,0.67602,0.67602,0.67574,0.67584,0.6759912805280794,269,233.5
1646104200,0.67584,0.67586,0.67543,0.67543,0.6759110975954966,264,229.6
