time,open,high,low,close,Volume,Volume MA
1635714000,0.71702,0.71702,0.71529,0.71614,15,NaN
1635714900,0.71614,0.7165,0.71614,0.7165,3,NaN
1635715800,0.7165,0.7165,0.71608,0.71618,5,NaN
1635716700,0.71618,0.7162,0.71521,0.71612,14,NaN
1635717600,0.71612,0.71666,0.71612,0.7165,61,NaN
1635718500,0.7165,0.71713,0.71646,0.71703,54,NaN
1635719400,0.71703,0.71703,0.71682,0.71688,62,NaN
1635720300,0.71688,0.71695,0.71677,0.71682,69,NaN
1635721200,0.71682,0.71721,0.7167,0.7172,133,NaN
1635722100,0.7172,0.7173,0.71709,0.71724,82,NaN
1635723000,0.71724,0.71754,0.71712,0.71752,77,NaN
1635723900,0.71752,0.71764,0.7173,0.71757,89,NaN
1635724800,0.71757,0.71798,0.71751,0.71761,236,NaN
1635725700,0.71761,0.71784,0.71743,0.71744,169,NaN
1635726600,0.71744,0.71747,0.71706,0.71719,126,NaN
1635727500,0.71719,0.71719,0.71623,0.71654,210,NaN
1635728400,0.71654,0.71752,0.7164,0.71733,159,NaN
1635729300,0.71733,0.71741,0.71676,0.71676,173,NaN
1635730200,0.71676,0.71736,0.71652,0.71736,190,NaN
1635731100,0.71736,0.71751,0.71712,0.71744,208,106.75
1635732000,0.71744,0.71763,0.71724,0.7174,173,114.65
1635732900,0.7174,0.71747,0.71714,0.7174,160,122.5
1635733800,0.7174,0.71747,0.71712,0.71712,135,129
1635734700,0.71712,0.7174,0.71704,0.71733,116,134.1
1635735600,0.71733,0.71736,0.7169,0.71695,131,137.6
1635736500,0.71695,0.71695,0.7167,0.7169,75,138.65
1635737400,0.7169,0.71712,0.71686,0.71712,60,138.55
1635738300,0.71712,0.71716,0.71682,0.71685,78,139
1635739200,0.71685,0.7169,0.71658,0.7166,92,136.95
1635740100,0.7166,0.71665,0.71611,0.71622,131,139.4
1635741000,0.71622,0.71652,0.71622,0.7165,50,138.05
1635741900,0.7165,0.71658,0.71644,0.71654,31,135.15
