time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1646790000,1.09169,1.09188,1.09152,1.09181,1.0904098409524174,1.0905761446862088,1.0909872595019512,1.0912847758407132,1.091629191926035,609,497.45
1646790300,1.09181,1.09191,1.09157,1.09179,1.0904371708345477,1.090623746855377,1.0910602359108648,1.0913569507206113,1.0916827946173566,507,493.45
1646790600,1.09179,1.09179,1.09147,1.09154,1.0904590090358437,1.0906596783512446,1.0911038508280588,1.0913831006176669,1.0916351964115711,550,499.95
1646790900,1.09154,1.09162,1.09135,1.0914,1.0904776425202825,1.0906887105727643,1.0911307734800535,1.091385514815143,1.091556797607714,387,492.9
1646791200,1.0914,1.09175,1.09137,1.09139,1.0904957090050293,1.0907162121189304,1.0911543395273213,1.0913861555558368,1.0915011984051428,472,496.5
1646791500,1.09139,1.09161,1.09124,1.0916,1.0905175761534447,1.0907508704672078,1.0911948541157466,1.091416704762146,1.091534132270095,462,502.85
1646791800,1.0916,1.09166,1.09146,1.09159,1.0905388122692181,1.0907837775077094,1.0912307764688605,1.0914414612246965,1.09155275484673,360,504.3
1646792100,1.09159,1.09167,1.09137,1.09154,1.0905586377688377,1.0908134332917208,1.091258887698964,1.091455538192597,1.0915485032311534,368,503.6
1646792400,1.09154,1.09181,1.09143,1.09173,1.090581833060544,1.0908493770842023,1.0913017160899672,1.091494747022226,1.0916090021541023,408,517.65
1646792700,1.09173,1.092,1.09169,1.09192,1.0906083314157806,1.0908913622965866,1.0913579237181519,1.0915554974476223,1.091712668102735,388,520.45
1646793000,1.09192,1.09202,1.09151,1.09156,1.0906271763382405,1.090917583382995,1.0913762942892289,1.0915561406693906,1.0916617787351566,456,512.55
1646793300,1.09156,1.092,1.09149,1.09164,1.0906472322523346,1.0909459134464068,1.0914002675356627,1.0915681205737633,1.091654519156771,486,506.2
1646793600,1.09164,1.09182,1.09155,1.09179,1.0906698613166448,1.090979014879881,1.0914356977596933,1.0915998176346542,1.0916996794378473,451,496.8
1646793900,1.09179,1.0919699999999999,1.09174,1.09179,1.0906920422806716,1.091010818217925,1.0914679070542666,1.0916269865439894,1.0917297862918982,328,479.05
1646794200,1.09179,1.09181,1.09129,1.09134,1.090704873126599,1.0910237273074181,1.0914562791402422,1.0915859884662766,1.0915998575279322,483,477.25
1646794500,1.09134,1.09174,1.09128,1.09161,1.0907227964310227,1.0910467183934018,1.0914702537638565,1.09158941868538,1.0916032383519547,384,463.95
1646794800,1.09161,1.09174,1.09151,1.09156,1.0907393747195173,1.0910668470838567,1.091478412512597,1.09158521601604,1.0915888255679698,374,461
1646795100,1.09156,1.09165,1.09147,1.09162,1.0907568128438834,1.091088539355078,1.0914912841023607,1.0915901851566057,1.0915992170453133,507,459.3
1646795400,1.09162,1.09174,1.09145,1.09154,1.0907723215004401,1.0911062436940946,1.091495712820328,1.0915830158485191,1.0915794780302088,334,440.4
1646795700,1.09154,1.09155,1.0910199999999999,1.0910199999999999,1.0907772260251838,1.0911028615884437,1.0914524662002982,1.0915025850130164,1.0913929853534725,590,445.2
1646796000,1.0910199999999999,1.09114,1.09083,1.091,1.0907816373910217,1.0910988278006617,1.091411332909362,1.091430787154014,1.0912619902356484,480,438.75
1646796300,1.091,1.09128,1.09099,1.0911,1.0907879416011006,1.0910988737692633,1.0913830299176017,1.0913835318462979,1.0912079934904322,334,430.1
1646796600,1.0911,1.09124,1.09104,1.09106,1.0907933288961282,1.0910973493077236,1.091353663561456,1.0913373130111124,1.0911586623269547,263,415.75
1646796900,1.09106,1.09144,1.09106,1.09141,1.0908055402051158,1.0911096101191855,1.091358785055869,1.0913476968666678,1.0912424415513031,332,413
1646797200,1.09141,1.09158,1.0913,1.09154,1.0908200839634303,1.0911264881537273,1.0913752591416992,1.0913751687428581,1.0913416277008687,190,398.9
