time,open,high,low,close,Volume,Volume MA
1577944800,1.12223,1.12223,1.12065,1.1207799999999999,77,NaN
1577948400,1.1207799999999999,1.12103,1.1204399999999999,1.12098,7933,NaN
1577952000,1.12098,1.12138,1.12051,1.1212,9364,NaN
1577955600,1.1212,1.1214,1.12012,1.12031,7020,NaN
1577959200,1.12031,1.12038,1.11928,1.11982,6411,NaN
1577962800,1.11982,1.12022,1.1184399999999999,1.11848,8599,NaN
1577966400,1.11848,1.11945,1.1183,1.1193,7675,NaN
1577970000,1.1193,1.11972,1.11895,1.11964,8420,NaN
1577973600,1.11964,1.11965,1.11701,1.1174,14250,NaN
1577977200,1.1174,1.12024,1.11711,1.12006,17710,NaN
1577980800,1.12006,1.12032,1.11652,1.11663,15036,NaN
1577984400,1.11663,1.11719,1.11635,1.117,7058,NaN
1577988000,1.117,1.11723,1.11636,1.11703,6619,NaN
1577991600,1.11703,1.11704,1.11643,1.11663,6040,NaN
1577995200,1.11663,1.11717,1.11659,1.11692,5144,NaN
1577998800,1.11692,1.11735,1.11691,1.1172,1743,NaN
1578002400,1.1172,1.11727,1.11688,1.11713,813,NaN
1578006000,1.11713,1.11735,1.11703,1.11709,1204,NaN
1578009600,1.11709,1.11761,1.11698,1.11755,2249,NaN
1578013200,1.11755,1.11785,1.1172199999999999,1.11736,3955,6866
1578016800,1.11736,1.11775,1.11719,1.11727,6474,7185.85
1578020400,1.11727,1.11738,1.1169499999999999,1.11721,4089,6993.65
1578024000,1.11721,1.1175,1.11687,1.11701,2861,6668.5
1578027600,1.11701,1.11706,1.11644,1.11664,4697,6552.35
1578031200,1.11664,1.11696,1.11641,1.11692,3802,6421.9
1578034800,1.11692,1.11716,1.11523,1.11532,13662,6675.05
1578038400,1.11532,1.11605,1.11506,1.11511,12391,6910.85
1578042000,1.11511,1.11523,1.1139999999999999,1.11402,11249,7052.3
1578045600,1.11402,1.11435,1.11308,1.11361,11648,6922.2
1578049200,1.11361,1.11361,1.1125,1.113,9622,6517.8
1578052800,1.113,1.11427,1.11282,1.11391,7815,6156.75
1578056400,1.11391,1.11488,1.11374,1.11381,9172,6262.45
1578060000,1.11381,1.11542,1.11353,1.11526,10722,6467.6
1578063600,1.11526,1.11675,1.11526,1.1163399999999999,18829,7107.05
1578067200,1.1163399999999999,1.11799,1.11625,1.1172,11017,7400.7
1578070800,1.1172,1.11741,1.1168,1.1172199999999999,5984,7612.75
1578074400,1.1172199999999999,1.11733,1.1166,1.11669,7239,7934.05
1578078000,1.11669,1.11682,1.11612,1.11674,7479,8247.8
1578081600,1.11674,1.11674,1.11601,1.11615,3769,8323.8
1578085200,1.11615,1.11621,1.11521,1.1156,2633,8257.7
1578261600,1.11656,1.11656,1.11589,1.11593,1437,8005.85
1578265200,1.11593,1.1167799999999999,1.11592,1.11605,7360,8169.4
1578268800,1.11605,1.11683,1.11601,1.11635,4935,8273.1
1578272400,1.11635,1.11655,1.11613,1.11628,4943,8285.4
1578276000,1.11628,1.11671,1.11624,1.11655,2821,8236.35
1578279600,1.11655,1.11711,1.11654,1.11659,3977,7752.1
1578283200,1.11659,1.11662,1.1161699999999999,1.11643,3037,7284.4
1578286800,1.11643,1.11651,1.11605,1.11625,2608,6852.35
1578290400,1.11625,1.11626,1.11572,1.11607,4048,6472.35
1578294000,1.11607,1.11667,1.11597,1.11647,8843,6433.4
1578297600,1.11647,1.11799,1.11632,1.11786,11073,6596.3
1578301200,1.11786,1.11937,1.11752,1.11933,10567,6666.05
1578304800,1.11933,1.11997,1.11901,1.11965,8206,6540.25
1578308400,1.11965,1.12055,1.11962,1.12033,9188,6058.2
1578312000,1.12033,1.12043,1.11952,1.11981,5862,5800.45
1578315600,1.11981,1.12033,1.11912,1.11976,8339,5918.2
1578319200,1.11976,1.12002,1.11825,1.11832,9230,6017.75
1578322800,1.11832,1.11902,1.11822,1.11887,11269,6207.25
1578326400,1.11887,1.11897,1.1181,1.11873,7642,6400.9
1578330000,1.11873,1.1196,1.11842,1.1195,5173,6527.9
1578333600,1.1195,1.1198,1.11917,1.1192,3891,6650.6
1578337200,1.1192,1.1193,1.1188,1.11913,4186,6491.9
1578340800,1.11913,1.1193899999999999,1.11889,1.11934,3671,6428.7
1578344400,1.11934,1.11991,1.11929,1.1197,1704,6266.75
1578348000,1.1197,1.11972,1.11915,1.11953,1013,6176.35
1578351600,1.11953,1.11976,1.1194,1.11954,2110,6083
1578355200,1.11954,1.11955,1.11893,1.11898,3614,6111.85
1578358800,1.11898,1.11971,1.11896,1.11934,3642,6163.55
1578362400,1.11934,1.11935,1.11909,1.11915,1496,6035.95
1578366000,1.11915,1.11945,1.11913,1.11923,2016,5694.6
1578369600,1.11923,1.11936,1.1190499999999999,1.11909,2042,5243.05
1578373200,1.11909,1.11925,1.11828,1.1183,2913,4860.35
1578376800,1.1183,1.11898,1.11809,1.11818,8200,4860.05
1578380400,1.11818,1.11854,1.11731,1.11742,12782,5039.75
1578384000,1.11742,1.11875,1.11726,1.11847,12349,5364.1
1578387600,1.11847,1.11896,1.11806,1.11845,9084,5401.35
1578391200,1.11845,1.11862,1.1165,1.11763,11480,5513.85
1578394800,1.11763,1.1185,1.1172199999999999,1.11818,8273,5364.05
1578398400,1.11818,1.11833,1.11708,1.11748,7792,5371.55
1578402000,1.11748,1.1178,1.11547,1.11561,13728,5799.3
1578405600,1.11561,1.11623,1.11465,1.11479,13262,6267.85
1578409200,1.11479,1.11518,1.11342,1.1141699999999999,17067,6911.9
1578412800,1.1141699999999999,1.1144,1.11335,1.11369,8490,7152.85
1578416400,1.11369,1.11475,1.11368,1.11425,6376,7386.45
1578420000,1.11425,1.11497,1.11413,1.11435,4784,7575
1578423600,1.11435,1.1145,1.1141699999999999,1.11447,4889,7713.95
1578427200,1.11447,1.11477,1.11424,1.11438,3854,7725.95
1578430800,1.11438,1.11531,1.11437,1.11524,3876,7737.65
1578434400,1.11524,1.11534,1.11437,1.11477,2021,7763.9
1578438000,1.11477,1.11544,1.11468,1.11541,6364,7981.3
1578441600,1.11541,1.11682,1.11526,1.11586,17936,8776
1578445200,1.11586,1.11633,1.11548,1.11558,12185,9239.6
